# Viterbi_decoding posterior_decoding posterior_mean
1.75 1.75 1.813631
1.75 1.75 1.813316
1.75 1.75 1.813005
1.75 1.75 1.812698
1.75 1.75 1.812394
1.75 1.75 1.812095
1.75 1.75 1.811799
1.75 1.75 1.811507
1.75 1.75 1.811218
1.75 1.75 1.810933
1.75 1.75 1.810652
1.75 1.75 1.810374
1.75 1.75 1.810100
1.75 1.75 1.809830
1.75 1.75 1.809562
1.75 1.75 1.809298
1.75 1.75 1.809038
1.75 1.75 1.808781
1.75 1.75 1.808527
1.75 1.75 1.808276
1.75 1.75 1.808029
1.75 1.75 1.807784
1.75 1.75 1.807543
1.75 1.75 1.807305
1.75 1.75 1.807070
1.75 1.75 1.806839
1.75 1.75 1.806610
1.75 1.75 1.806384
1.75 1.75 1.806161
1.75 1.75 1.805941
1.75 1.75 1.805725
1.75 1.75 1.805510
1.75 1.75 1.805299
1.75 1.75 1.805091
1.75 1.75 1.804885
1.75 1.75 1.804683
1.75 1.75 1.804483
1.75 1.75 1.804286
1.75 1.75 1.804091
1.75 1.75 1.803899
1.75 1.75 1.803710
1.75 1.75 1.803524
1.75 1.75 1.803340
1.75 1.75 1.803159
1.75 1.75 1.802980
1.75 1.75 1.802804
1.75 1.75 1.802630
1.75 1.75 1.802459
1.75 1.75 1.802291
1.75 1.75 1.802125
1.75 1.75 1.801961
1.75 1.75 1.801800
1.75 1.75 1.801641
1.75 1.75 1.801485
1.75 1.75 1.801331
1.75 1.75 1.801180
1.75 1.75 1.801031
1.75 1.75 1.800884
1.75 1.75 1.800740
1.75 1.75 1.800598
1.75 1.75 1.800458
1.75 1.75 1.800321
1.75 1.75 1.800186
1.75 1.75 1.800053
1.75 1.75 1.799922
1.75 1.75 1.799794
1.75 1.75 1.799668
1.75 1.75 1.799544
1.75 1.75 1.799422
1.75 1.75 1.799303
1.75 1.75 1.799186
1.75 1.75 1.799071
1.75 1.75 1.798958
1.75 1.75 1.798847
1.75 1.75 1.798738
1.75 1.75 1.798632
1.75 1.75 1.798527
1.75 1.75 1.798425
1.75 1.75 1.798325
1.75 1.75 1.798227
1.75 1.75 1.798131
1.75 1.75 1.798037
1.75 1.75 1.797946
1.75 1.75 1.797856
1.75 1.75 1.797768
1.75 1.75 1.797683
1.75 1.75 1.797599
1.75 1.75 1.797518
1.75 1.75 1.797438
1.75 1.75 1.797361
1.75 1.75 1.797286
1.75 1.75 1.797212
1.75 1.75 1.797141
1.75 1.75 1.797072
1.75 1.75 1.797005
1.75 1.75 1.796939
1.75 1.75 1.796876
1.75 1.75 1.796815
1.75 1.75 1.796756
1.75 1.75 1.796698
1.75 1.75 1.796643
1.75 1.75 1.796590
1.75 1.75 1.796539
1.75 1.75 1.796489
1.75 1.75 1.796442
1.75 1.75 1.796397
1.75 1.75 1.796353
1.75 1.75 1.796312
1.75 1.75 1.796273
1.75 1.75 1.796235
1.75 1.75 1.796200
1.75 1.75 1.796167
1.75 1.75 1.796135
1.75 1.75 1.796106
1.75 1.75 1.796079
1.75 1.75 1.796053
1.75 1.75 1.796030
1.75 1.75 1.796009
1.75 1.75 1.795989
1.75 1.75 1.795972
1.75 1.75 1.795957
1.75 1.75 1.795943
1.75 1.75 1.795932
1.75 1.75 1.795923
1.75 1.75 1.795915
1.75 1.75 1.795910
1.75 1.75 1.795907
1.75 1.75 1.795906
1.75 1.75 1.795907
1.75 1.75 1.795910
1.75 1.75 1.795915
1.75 1.75 1.795922
1.75 1.75 1.795932
1.75 1.75 1.795943
1.75 1.75 1.795957
1.75 1.75 1.795972
1.75 1.75 1.795990
1.75 1.75 1.796010
1.75 1.75 1.796032
1.75 1.75 1.796056
1.75 1.75 1.796082
1.75 1.75 1.796111
1.75 1.75 1.796142
1.75 1.75 1.796175
1.75 1.75 1.796210
1.75 1.75 1.796248
1.75 1.75 1.796287
1.75 1.75 1.796329
1.75 1.75 1.796374
1.75 1.75 1.796420
1.75 1.75 1.796469
1.75 1.75 1.796521
1.75 1.75 1.796574
1.75 1.75 1.796631
1.75 1.75 1.796689
1.75 1.75 1.796750
1.75 1.75 1.796813
1.75 1.75 1.796879
1.75 1.75 1.796948
1.75 1.75 1.797018
1.75 1.75 1.797092
1.75 1.75 1.797168
1.75 1.75 1.797246
1.75 1.75 1.797328
1.75 1.75 1.797411
1.75 1.75 1.797498
1.75 1.75 1.797587
1.75 1.75 1.797679
1.75 1.75 1.797774
1.75 1.75 1.797872
1.75 1.75 1.797972
1.75 1.75 1.798075
1.75 1.75 1.798181
1.75 1.75 1.798291
1.75 1.75 1.798403
1.75 1.75 1.797431
1.75 1.75 1.796468
1.75 1.75 1.795512
1.75 1.75 1.794564
1.75 1.75 1.793624
1.75 1.75 1.792691
1.75 1.75 1.791765
1.75 1.75 1.790847
1.75 1.75 1.789936
1.75 1.75 1.789032
1.75 1.75 1.788135
1.75 1.75 1.787245
1.75 1.75 1.786362
1.75 1.75 1.785486
1.75 1.75 1.784617
1.75 1.75 1.783755
1.75 1.75 1.782899
1.75 1.75 1.782049
1.75 1.75 1.781207
1.75 1.75 1.780370
1.75 1.75 1.779540
1.75 1.75 1.778717
1.75 1.75 1.777900
1.75 1.75 1.777088
1.75 1.75 1.776283
1.75 1.75 1.775485
1.75 1.75 1.774692
1.75 1.75 1.773905
1.75 1.75 1.773124
1.75 1.75 1.772348
1.75 1.75 1.771579
1.75 1.75 1.770815
1.75 1.75 1.770058
1.75 1.75 1.769305
1.75 1.75 1.768558
1.75 1.75 1.767817
1.75 1.75 1.767081
1.75 1.75 1.766351
1.75 1.75 1.765626
1.75 1.75 1.764906
1.75 1.75 1.764192
1.75 1.75 1.763483
1.75 1.75 1.762779
1.75 1.75 1.762080
1.75 1.75 1.761386
1.75 1.75 1.760698
1.75 1.75 1.760014
1.75 1.75 1.759335
1.75 1.75 1.758661
1.75 1.75 1.757992
1.75 1.75 1.757328
1.75 1.75 1.756668
1.75 1.75 1.756014
1.75 1.75 1.755364
1.75 1.75 1.754718
1.75 1.75 1.754077
1.75 1.75 1.753441
1.75 1.75 1.752810
1.75 1.75 1.752182
1.75 1.75 1.751560
1.75 1.75 1.750941
1.75 1.75 1.750327
1.75 1.75 1.749718
1.75 1.75 1.749112
1.75 1.75 1.748511
1.75 1.75 1.747914
1.75 1.75 1.747321
1.75 1.75 1.746733
1.75 1.75 1.746148
1.75 1.75 1.745568
1.75 1.75 1.744992
1.75 1.75 1.744420
1.75 1.75 1.743851
1.75 1.75 1.743287
1.75 1.75 1.742726
1.75 1.75 1.742170
1.75 1.75 1.741617
1.75 1.75 1.741068
1.75 1.75 1.740523
1.75 1.75 1.739982
1.75 1.75 1.739444
1.75 1.75 1.738910
1.75 1.75 1.738380
1.75 1.75 1.737853
1.75 1.75 1.737330
1.75 1.75 1.736811
1.75 1.75 1.736295
1.75 1.75 1.735782
1.75 1.75 1.735273
1.75 1.75 1.734768
1.75 1.75 1.734266
1.75 1.75 1.733767
1.75 1.75 1.733272
1.75 1.75 1.732780
1.75 1.75 1.732291
1.75 1.75 1.731806
1.75 1.75 1.731324
1.75 1.75 1.730845
1.75 1.75 1.730370
1.75 1.75 1.729897
1.75 1.75 1.729428
1.75 1.75 1.728962
1.75 1.75 1.728499
1.75 1.75 1.728039
1.75 1.75 1.727582
1.75 1.75 1.727128
1.75 1.75 1.726678
1.75 1.75 1.726230
1.75 1.75 1.725785
1.75 1.75 1.725343
1.75 1.75 1.724904
1.75 1.75 1.724468
1.75 1.75 1.724035
1.75 1.75 1.723605
1.75 1.75 1.723178
1.75 1.75 1.722753
1.75 1.75 1.722331
1.75 1.75 1.721912
1.75 1.75 1.721496
1.75 1.75 1.721082
1.75 1.75 1.720671
1.75 1.75 1.720263
1.75 1.75 1.719858
1.75 1.75 1.719455
1.75 1.75 1.719055
1.75 1.75 1.718657
1.75 1.75 1.718262
1.75 1.75 1.717869
1.75 1.75 1.717479
1.75 1.75 1.717092
1.75 1.75 1.716707
1.75 1.75 1.716325
1.75 1.75 1.715945
1.75 1.75 1.715567
1.75 1.75 1.715192
1.75 1.75 1.714820
1.75 1.75 1.714449
1.75 1.75 1.714081
1.75 1.75 1.713716
1.75 1.75 1.713353
1.75 1.75 1.712992
1.75 1.75 1.712633
1.75 1.75 1.712277
1.75 1.75 1.711923
1.75 1.75 1.711571
1.75 1.75 1.711222
1.75 1.75 1.710875
1.75 1.75 1.710530
1.75 1.75 1.710187
1.75 1.75 1.709846
1.75 1.75 1.709508
1.75 1.75 1.709171
1.75 1.75 1.708837
1.75 1.75 1.708505
1.75 1.75 1.708175
1.75 1.75 1.707847
1.75 1.75 1.707521
1.75 1.75 1.707197
1.75 1.75 1.706875
1.75 1.75 1.706556
1.75 1.75 1.706238
1.75 1.75 1.705922
1.75 1.75 1.705608
1.75 1.75 1.705296
1.75 1.75 1.704986
1.75 1.75 1.704678
1.75 1.75 1.704372
1.75 1.75 1.704068
1.75 1.75 1.703766
1.75 1.75 1.703466
1.75 1.75 1.703167
1.75 1.75 1.702870
1.75 1.75 1.702576
1.75 1.75 1.702283
1.75 1.75 1.701991
1.75 1.75 1.701702
1.75 1.75 1.701414
1.75 1.75 1.701129
1.75 1.75 1.700844
1.75 1.75 1.700562
1.75 1.75 1.700282
1.75 1.75 1.700003
1.75 1.75 1.699726
1.75 1.75 1.699450
1.75 1.75 1.699176
1.75 1.75 1.698904
1.75 1.75 1.698634
1.75 1.75 1.698365
1.75 1.75 1.698098
1.75 1.75 1.697832
1.75 1.75 1.697568
1.75 1.75 1.697306
1.75 1.75 1.697045
1.75 1.75 1.696786
1.75 1.75 1.696529
1.75 1.75 1.696273
1.75 1.75 1.696018
1.75 1.75 1.695765
1.75 1.75 1.695514
1.75 1.75 1.695264
1.75 1.75 1.695016
1.75 1.75 1.694769
1.75 1.75 1.694523
1.75 1.75 1.694279
1.75 1.75 1.694037
1.75 1.75 1.693796
1.75 1.75 1.693556
1.75 1.75 1.693318
1.75 1.75 1.693082
1.75 1.75 1.692846
1.75 1.75 1.692612
1.75 1.75 1.692380
1.75 1.75 1.692149
1.75 1.75 1.691919
1.75 1.75 1.691691
1.75 1.75 1.691464
1.75 1.75 1.691238
1.75 1.75 1.691014
1.75 1.75 1.690791
1.75 1.75 1.690569
1.75 1.75 1.690349
1.75 1.75 1.690130
1.75 1.75 1.689912
1.75 1.75 1.689695
1.75 1.75 1.689480
1.75 1.75 1.689266
1.75 1.75 1.689054
1.75 1.75 1.688842
1.75 1.75 1.688632
1.75 1.75 1.688423
1.75 1.75 1.688215
1.75 1.75 1.688009
1.75 1.75 1.687803
1.75 1.75 1.687599
1.75 1.75 1.687396
1.75 1.75 1.687195
1.75 1.75 1.686994
1.75 1.75 1.686795
1.75 1.75 1.686597
1.75 1.75 1.686400
1.75 1.75 1.686204
1.75 1.75 1.686009
1.75 1.75 1.685815
1.75 1.75 1.685623
1.75 1.75 1.685431
1.75 1.75 1.685241
1.75 1.75 1.685052
1.75 1.75 1.684864
1.75 1.75 1.684677
1.75 1.75 1.684491
1.75 1.75 1.684306
1.75 1.75 1.684122
1.75 1.75 1.683939
1.75 1.75 1.683757
1.75 1.75 1.683577
1.75 1.75 1.683397
1.75 1.75 1.683219
1.75 1.75 1.683041
1.75 1.75 1.682864
1.75 1.75 1.682689
1.75 1.75 1.682514
1.75 1.75 1.682341
1.75 1.75 1.682168
1.75 1.75 1.681997
1.75 1.75 1.681826
1.75 1.75 1.681657
1.75 1.75 1.681488
1.75 1.75 1.681320
1.75 1.75 1.681153
1.75 1.75 1.680988
1.75 1.75 1.680823
1.75 1.75 1.680659
1.75 1.75 1.680496
1.75 1.75 1.680334
1.75 1.75 1.680173
1.75 1.75 1.680013
1.75 1.75 1.679853
1.75 1.75 1.679695
1.75 1.75 1.679537
1.75 1.75 1.679381
1.75 1.75 1.679225
1.75 1.75 1.679070
1.75 1.75 1.678916
1.75 1.75 1.678763
1.75 1.75 1.678611
1.75 1.75 1.678459
1.75 1.75 1.678309
1.75 1.75 1.678159
1.75 1.75 1.678010
1.75 1.75 1.677862
1.75 1.75 1.677715
1.75 1.75 1.677569
1.75 1.75 1.677423
1.75 1.75 1.677278
1.75 1.75 1.677134
1.75 1.75 1.676991
1.75 1.75 1.676849
1.75 1.75 1.676707
1.75 1.75 1.676567
1.75 1.75 1.676427
1.75 1.75 1.676287
1.75 1.75 1.676149
1.75 1.75 1.676011
1.75 1.75 1.675875
1.75 1.75 1.675738
1.75 1.75 1.675603
1.75 1.75 1.675469
1.75 1.75 1.675335
1.75 1.75 1.675202
1.75 1.75 1.675069
1.75 1.75 1.674938
1.75 1.75 1.674807
1.75 1.75 1.674677
1.75 1.75 1.674547
1.75 1.75 1.674418
1.75 1.75 1.674290
1.75 1.75 1.674163
1.75 1.75 1.674037
1.75 1.75 1.673911
1.75 1.75 1.673785
1.75 1.75 1.673661
1.75 1.75 1.673537
1.75 1.75 1.673414
1.75 1.75 1.673292
1.75 1.75 1.673170
1.75 1.75 1.673049
1.75 1.75 1.672928
1.75 1.75 1.672809
1.75 1.75 1.672689
1.75 1.75 1.672571
1.75 1.75 1.672453
1.75 1.75 1.672336
1.75 1.75 1.672220
1.75 1.75 1.672104
1.75 1.75 1.671989
1.75 1.75 1.671874
1.75 1.75 1.671760
1.75 1.75 1.671647
1.75 1.75 1.671534
1.75 1.75 1.671422
1.75 1.75 1.671311
1.75 1.75 1.671200
1.75 1.75 1.671090
1.75 1.75 1.670980
1.75 1.75 1.670871
1.75 1.75 1.670763
1.75 1.75 1.670655
1.75 1.75 1.670548
1.75 1.75 1.670441
1.75 1.75 1.670335
1.75 1.75 1.670229
1.75 1.75 1.670125
1.75 1.75 1.670020
1.75 1.75 1.669917
1.75 1.75 1.669813
1.75 1.75 1.669711
1.75 1.75 1.669609
1.75 1.75 1.669507
1.75 1.75 1.669407
1.75 1.75 1.669306
1.75 1.75 1.669207
1.75 1.75 1.669107
1.75 1.75 1.669009
1.75 1.75 1.668911
1.75 1.75 1.668813
1.75 1.75 1.668716
1.75 1.75 1.668619
1.75 1.75 1.668523
1.75 1.75 1.668428
1.75 1.75 1.668333
1.75 1.75 1.668239
1.75 1.75 1.668145
1.75 1.75 1.668051
1.75 1.75 1.667959
1.75 1.75 1.667866
1.75 1.75 1.667775
1.75 1.75 1.667683
1.75 1.75 1.667592
1.75 1.75 1.667502
1.75 1.75 1.667412
1.75 1.75 1.667323
1.75 1.75 1.667234
1.75 1.75 1.667146
1.75 1.75 1.667058
1.75 1.75 1.666971
1.75 1.75 1.666884
1.75 1.75 1.666798
1.75 1.75 1.666712
1.75 1.75 1.666627
1.75 1.75 1.666542
1.75 1.75 1.666457
1.75 1.75 1.666373
1.75 1.75 1.666290
1.75 1.75 1.666207
1.75 1.75 1.666124
1.75 1.75 1.666042
1.75 1.75 1.665961
1.75 1.75 1.665879
1.75 1.75 1.665799
1.75 1.75 1.665718
1.75 1.75 1.665639
1.75 1.75 1.665559
1.75 1.75 1.665480
1.75 1.75 1.665402
1.75 1.75 1.665324
1.75 1.75 1.665246
1.75 1.75 1.665169
1.75 1.75 1.665093
1.75 1.75 1.665016
1.75 1.75 1.664940
1.75 1.75 1.664865
1.75 1.75 1.664790
1.75 1.75 1.664716
1.75 1.75 1.664641
1.75 1.75 1.664568
1.75 1.75 1.664494
1.75 1.75 1.664422
1.75 1.75 1.664349
1.75 1.75 1.664277
1.75 1.75 1.664206
1.75 1.75 1.664134
1.75 1.75 1.664064
1.75 1.75 1.663993
1.75 1.75 1.663923
1.75 1.75 1.663854
1.75 1.75 1.663785
1.75 1.75 1.663716
1.75 1.75 1.663647
1.75 1.75 1.663579
1.75 1.75 1.663512
1.75 1.75 1.663445
1.75 1.75 1.663378
1.75 1.75 1.663312
1.75 1.75 1.663246
1.75 1.75 1.663180
1.75 1.75 1.663115
1.75 1.75 1.663050
1.75 1.75 1.662985
1.75 1.75 1.662921
1.75 1.75 1.662858
1.75 1.75 1.662794
1.75 1.75 1.662731
1.75 1.75 1.662669
1.75 1.75 1.662607
1.75 1.75 1.662545
1.75 1.75 1.662483
1.75 1.75 1.662422
1.75 1.75 1.662362
1.75 1.75 1.662301
1.75 1.75 1.662241
1.75 1.75 1.662182
1.75 1.75 1.662122
1.75 1.75 1.662063
1.75 1.75 1.662005
1.75 1.75 1.661947
1.75 1.75 1.661889
1.75 1.75 1.661831
1.75 1.75 1.661774
1.75 1.75 1.661717
1.75 1.75 1.661661
1.75 1.75 1.661605
1.75 1.75 1.661549
1.75 1.75 1.661494
1.75 1.75 1.661439
1.75 1.75 1.661384
1.75 1.75 1.661330
1.75 1.75 1.661276
1.75 1.75 1.661222
1.75 1.75 1.661169
1.75 1.75 1.661116
1.75 1.75 1.661063
1.75 1.75 1.661011
1.75 1.75 1.660959
1.75 1.75 1.660907
1.75 1.75 1.660856
1.75 1.75 1.660805
1.75 1.75 1.660754
1.75 1.75 1.660704
1.75 1.75 1.660654
1.75 1.75 1.660604
1.75 1.75 1.660554
1.75 1.75 1.660505
1.75 1.75 1.660457
1.75 1.75 1.660408
1.75 1.75 1.660360
1.75 1.75 1.660312
1.75 1.75 1.660265
1.75 1.75 1.660218
1.75 1.75 1.660171
1.75 1.75 1.660124
1.75 1.75 1.660078
1.75 1.75 1.660032
1.75 1.75 1.659987
1.75 1.75 1.659941
1.75 1.75 1.659896
1.75 1.75 1.659852
1.75 1.75 1.659807
1.75 1.75 1.659763
1.75 1.75 1.659720
1.75 1.75 1.659676
1.75 1.75 1.659633
1.75 1.75 1.659590
1.75 1.75 1.659548
1.75 1.75 1.659505
1.75 1.75 1.659464
1.75 1.75 1.659422
1.75 1.75 1.659381
1.75 1.75 1.659340
1.75 1.75 1.659299
1.75 1.75 1.659258
1.75 1.75 1.659218
1.75 1.75 1.659178
1.75 1.75 1.659139
1.75 1.75 1.659099
1.75 1.75 1.659060
1.75 1.75 1.659022
1.75 1.75 1.658983
1.75 1.75 1.658945
1.75 1.75 1.658907
1.75 1.75 1.658870
1.75 1.75 1.658832
1.75 1.75 1.658795
1.75 1.75 1.658759
1.75 1.75 1.658722
1.75 1.75 1.658686
1.75 1.75 1.658650
1.75 1.75 1.658615
1.75 1.75 1.658579
1.75 1.75 1.658544
1.75 1.75 1.658510
1.75 1.75 1.658475
1.75 1.75 1.658441
1.75 1.75 1.658407
1.75 1.75 1.658373
1.75 1.75 1.658340
1.75 1.75 1.658307
1.75 1.75 1.658274
1.75 1.75 1.658242
1.75 1.75 1.658209
1.75 1.75 1.658177
1.75 1.75 1.658145
1.75 1.75 1.658114
1.75 1.75 1.658083
1.75 1.75 1.658052
1.75 1.75 1.658021
1.75 1.75 1.657991
1.75 1.75 1.657961
1.75 1.75 1.657931
1.75 1.75 1.657901
1.75 1.75 1.657872
1.75 1.75 1.657843
1.75 1.75 1.657814
1.75 1.75 1.657785
1.75 1.75 1.657757
1.75 1.75 1.657729
1.75 1.75 1.657701
1.75 1.75 1.657674
1.75 1.75 1.657647
1.75 1.75 1.657620
1.75 1.75 1.657593
1.75 1.75 1.657566
1.75 1.75 1.657540
1.75 1.75 1.657514
1.75 1.75 1.657488
1.75 1.75 1.657463
1.75 1.75 1.657438
1.75 1.75 1.657413
1.75 1.75 1.657388
1.75 1.75 1.657364
1.75 1.75 1.657339
1.75 1.75 1.657316
1.75 1.75 1.657292
1.75 1.75 1.657268
1.75 1.75 1.657245
1.75 1.75 1.657222
1.75 1.75 1.657200
1.75 1.75 1.657177
1.75 1.75 1.657155
1.75 1.75 1.657133
1.75 1.75 1.657111
1.75 1.75 1.657090
1.75 1.75 1.657069
1.75 1.75 1.657048
1.75 1.75 1.657027
1.75 1.75 1.657007
1.75 1.75 1.656986
1.75 1.75 1.656966
1.75 1.75 1.656947
1.75 1.75 1.656927
1.75 1.75 1.656908
1.75 1.75 1.656889
1.75 1.75 1.656870
1.75 1.75 1.656852
1.75 1.75 1.656834
1.75 1.75 1.656816
1.75 1.75 1.656798
1.75 1.75 1.656780
1.75 1.75 1.656763
1.75 1.75 1.656746
1.75 1.75 1.656729
1.75 1.75 1.656712
1.75 1.75 1.656696
1.75 1.75 1.656680
1.75 1.75 1.656664
