# Viterbi_decoding posterior_decoding posterior_mean
1.75 1.75 1.783717
1.75 1.75 1.783704
1.75 1.75 1.783690
1.75 1.75 1.783677
1.75 1.75 1.783665
1.75 1.75 1.783652
1.75 1.75 1.783640
1.75 1.75 1.783628
1.75 1.75 1.783616
1.75 1.75 1.783605
1.75 1.75 1.783593
1.75 1.75 1.783583
1.75 1.75 1.783572
1.75 1.75 1.783562
1.75 1.75 1.783552
1.75 1.75 1.783542
1.75 1.75 1.783532
1.75 1.75 1.783523
1.75 1.75 1.783514
1.75 1.75 1.783506
1.75 1.75 1.783497
1.75 1.75 1.783489
1.75 1.75 1.783481
1.75 1.75 1.783474
1.75 1.75 1.783466
1.75 1.75 1.783459
1.75 1.75 1.783453
1.75 1.75 1.783446
1.75 1.75 1.783440
1.75 1.75 1.783434
1.75 1.75 1.783428
1.75 1.75 1.783423
1.75 1.75 1.783418
1.75 1.75 1.783413
1.75 1.75 1.783409
1.75 1.75 1.783404
1.75 1.75 1.783400
1.75 1.75 1.783397
1.75 1.75 1.783393
1.75 1.75 1.783390
1.75 1.75 1.783387
1.75 1.75 1.783384
1.75 1.75 1.783382
1.75 1.75 1.783380
1.75 1.75 1.783378
1.75 1.75 1.783376
1.75 1.75 1.783375
1.75 1.75 1.783374
1.75 1.75 1.783373
1.75 1.75 1.783373
1.75 1.75 1.783372
1.75 1.75 1.783372
1.75 1.75 1.783373
1.75 1.75 1.783373
1.75 1.75 1.783374
1.75 1.75 1.783375
1.75 1.75 1.783376
1.75 1.75 1.783378
1.75 1.75 1.783380
1.75 1.75 1.783382
1.75 1.75 1.783385
1.75 1.75 1.783387
1.75 1.75 1.783390
1.75 1.75 1.783393
1.75 1.75 1.783397
1.75 1.75 1.783401
1.75 1.75 1.783405
1.75 1.75 1.783409
1.75 1.75 1.783413
1.75 1.75 1.783418
1.75 1.75 1.783423
1.75 1.75 1.783429
1.75 1.75 1.783434
1.75 1.75 1.783440
1.75 1.75 1.783446
1.75 1.75 1.783452
1.75 1.75 1.783459
1.75 1.75 1.783466
1.75 1.75 1.783473
1.75 1.75 1.783481
1.75 1.75 1.783488
1.75 1.75 1.783496
1.75 1.75 1.783504
1.75 1.75 1.783513
1.75 1.75 1.783522
1.75 1.75 1.783531
1.75 1.75 1.783540
1.75 1.75 1.783549
1.75 1.75 1.783559
1.75 1.75 1.783569
1.75 1.75 1.783579
1.75 1.75 1.783590
1.75 1.75 1.783601
1.75 1.75 1.783612
1.75 1.75 1.783623
1.75 1.75 1.783635
1.75 1.75 1.783646
1.75 1.75 1.783659
1.75 1.75 1.783671
1.75 1.75 1.783683
1.75 1.75 1.783696
1.75 1.75 1.783709
1.75 1.75 1.783723
1.75 1.75 1.783736
1.75 1.75 1.783750
1.75 1.75 1.783765
1.75 1.75 1.783779
1.75 1.75 1.783794
1.75 1.75 1.783809
1.75 1.75 1.783824
1.75 1.75 1.783839
1.75 1.75 1.783855
1.75 1.75 1.783871
1.75 1.75 1.783887
1.75 1.75 1.783903
1.75 1.75 1.783920
1.75 1.75 1.783937
1.75 1.75 1.783954
1.75 1.75 1.783972
1.75 1.75 1.783989
1.75 1.75 1.784007
1.75 1.75 1.784026
1.75 1.75 1.784044
1.75 1.75 1.784063
1.75 1.75 1.784082
1.75 1.75 1.784101
1.75 1.75 1.784121
1.75 1.75 1.784140
1.75 1.75 1.784160
1.75 1.75 1.784181
1.75 1.75 1.784201
1.75 1.75 1.784222
1.75 1.75 1.784243
1.75 1.75 1.784264
1.75 1.75 1.784286
1.75 1.75 1.784308
1.75 1.75 1.784330
1.75 1.75 1.784352
1.75 1.75 1.784374
1.75 1.75 1.784397
1.75 1.75 1.784420
1.75 1.75 1.784443
1.75 1.75 1.784467
1.75 1.75 1.784491
1.75 1.75 1.784515
1.75 1.75 1.784539
1.75 1.75 1.784564
1.75 1.75 1.784588
1.75 1.75 1.784613
1.75 1.75 1.784639
1.75 1.75 1.784664
1.75 1.75 1.784690
1.75 1.75 1.784716
1.75 1.75 1.784742
1.75 1.75 1.784769
1.75 1.75 1.784796
1.75 1.75 1.784823
1.75 1.75 1.784850
1.75 1.75 1.784878
1.75 1.75 1.784905
1.75 1.75 1.784933
1.75 1.75 1.784962
1.75 1.75 1.784990
1.75 1.75 1.785019
1.75 1.75 1.785048
1.75 1.75 1.785077
1.75 1.75 1.785107
1.75 1.75 1.785136
1.75 1.75 1.785166
1.75 1.75 1.785197
1.75 1.75 1.785227
1.75 1.75 1.785258
1.75 1.75 1.785289
1.75 1.75 1.785320
1.75 1.75 1.785352
1.75 1.75 1.785383
1.75 1.75 1.785415
1.75 1.75 1.785448
1.75 1.75 1.785480
1.75 1.75 1.785513
1.75 1.75 1.785546
1.75 1.75 1.785579
1.75 1.75 1.785613
1.75 1.75 1.785646
1.75 1.75 1.785680
1.75 1.75 1.785714
1.75 1.75 1.785749
1.75 1.75 1.785784
1.75 1.75 1.785818
1.75 1.75 1.785854
1.75 1.75 1.785889
1.75 1.75 1.785925
1.75 1.75 1.785961
1.75 1.75 1.785997
1.75 1.75 1.786033
1.75 1.75 1.786070
1.75 1.75 1.786107
1.75 1.75 1.786144
1.75 1.75 1.786181
1.75 1.75 1.786219
1.75 1.75 1.786257
1.75 1.75 1.786295
1.75 1.75 1.786333
1.75 1.75 1.786372
1.75 1.75 1.786411
1.75 1.75 1.786450
1.75 1.75 1.786489
1.75 1.75 1.786529
1.75 1.75 1.786569
1.75 1.75 1.786609
1.75 1.75 1.786649
1.75 1.75 1.786690
1.75 1.75 1.786730
1.75 1.75 1.786771
1.75 1.75 1.786813
1.75 1.75 1.786854
1.75 1.75 1.786896
1.75 1.75 1.786938
1.75 1.75 1.786980
1.75 1.75 1.787023
1.75 1.75 1.787066
1.75 1.75 1.787109
1.75 1.75 1.787152
1.75 1.75 1.787195
1.75 1.75 1.787239
1.75 1.75 1.787283
1.75 1.75 1.787327
1.75 1.75 1.787372
1.75 1.75 1.787416
1.75 1.75 1.787461
1.75 1.75 1.787506
1.75 1.75 1.787552
1.75 1.75 1.787597
1.75 1.75 1.787643
1.75 1.75 1.787689
1.75 1.75 1.787736
1.75 1.75 1.787782
1.75 1.75 1.787829
1.75 1.75 1.787876
1.75 1.75 1.787924
1.75 1.75 1.787971
1.75 1.75 1.788019
1.75 1.75 1.788067
1.75 1.75 1.788116
1.75 1.75 1.788164
1.75 1.75 1.788213
1.75 1.75 1.788262
1.75 1.75 1.788311
1.75 1.75 1.788361
1.75 1.75 1.788411
1.75 1.75 1.788461
1.75 1.75 1.788511
1.75 1.75 1.788561
1.75 1.75 1.788612
1.75 1.75 1.788663
1.75 1.75 1.788714
1.75 1.75 1.788766
1.75 1.75 1.788817
1.75 1.75 1.788869
1.75 1.75 1.788922
1.75 1.75 1.788974
1.75 1.75 1.789027
1.75 1.75 1.789080
1.75 1.75 1.789133
1.75 1.75 1.789186
1.75 1.75 1.789240
1.75 1.75 1.789294
1.75 1.75 1.789348
1.75 1.75 1.789402
1.75 1.75 1.789457
1.75 1.75 1.789512
1.75 1.75 1.789567
1.75 1.75 1.789622
1.75 1.75 1.789677
1.75 1.75 1.789733
1.75 1.75 1.789789
1.75 1.75 1.789846
1.75 1.75 1.789902
1.75 1.75 1.789959
1.75 1.75 1.790016
1.75 1.75 1.790073
1.75 1.75 1.790131
1.75 1.75 1.790188
1.75 1.75 1.790246
1.75 1.75 1.790305
1.75 1.75 1.790363
1.75 1.75 1.790422
1.75 1.75 1.790481
1.75 1.75 1.790540
1.75 1.75 1.790599
1.75 1.75 1.790659
1.75 1.75 1.790719
1.75 1.75 1.790779
1.75 1.75 1.790839
1.75 1.75 1.790900
1.75 1.75 1.790961
1.75 1.75 1.791022
1.75 1.75 1.791083
1.75 1.75 1.791145
1.75 1.75 1.791207
1.75 1.75 1.791269
1.75 1.75 1.791331
1.75 1.75 1.791393
1.75 1.75 1.791456
1.75 1.75 1.791519
1.75 1.75 1.791583
1.75 1.75 1.791646
1.75 1.75 1.791710
1.75 1.75 1.791774
1.75 1.75 1.791838
1.75 1.75 1.791902
1.75 1.75 1.791967
1.75 1.75 1.792032
1.75 1.75 1.792097
1.75 1.75 1.792163
1.75 1.75 1.792228
1.75 1.75 1.792294
1.75 1.75 1.792361
1.75 1.75 1.792427
1.75 1.75 1.792494
1.75 1.75 1.792560
1.75 1.75 1.792628
1.75 1.75 1.792695
1.75 1.75 1.792763
1.75 1.75 1.792830
1.75 1.75 1.792899
1.75 1.75 1.792967
1.75 1.75 1.793035
1.75 1.75 1.793104
1.75 1.75 1.793173
1.75 1.75 1.793243
1.75 1.75 1.793312
1.75 1.75 1.793382
1.75 1.75 1.793452
1.75 1.75 1.793522
1.75 1.75 1.793593
1.75 1.75 1.793664
1.75 1.75 1.793735
1.75 1.75 1.793806
1.75 1.75 1.793877
1.75 1.75 1.793949
1.75 1.75 1.794021
1.75 1.75 1.794093
1.75 1.75 1.794166
1.75 1.75 1.794238
1.75 1.75 1.794311
1.75 1.75 1.794384
1.75 1.75 1.794458
1.75 1.75 1.794532
1.75 1.75 1.794605
1.75 1.75 1.794680
1.75 1.75 1.794754
1.75 1.75 1.794829
1.75 1.75 1.794904
1.75 1.75 1.794979
1.75 1.75 1.795054
1.75 1.75 1.795130
1.75 1.75 1.795205
1.75 1.75 1.795282
1.75 1.75 1.795358
1.75 1.75 1.795435
1.75 1.75 1.795511
1.75 1.75 1.795588
1.75 1.75 1.795666
1.75 1.75 1.795743
1.75 1.75 1.795821
1.75 1.75 1.795899
1.75 1.75 1.795977
1.75 1.75 1.796056
1.75 1.75 1.796135
1.75 1.75 1.796214
1.75 1.75 1.796293
1.75 1.75 1.796373
1.75 1.75 1.796452
1.75 1.75 1.796532
1.75 1.75 1.796613
1.75 1.75 1.796693
1.75 1.75 1.796774
1.75 1.75 1.796855
1.75 1.75 1.796936
1.75 1.75 1.797018
1.75 1.75 1.797099
1.75 1.75 1.797181
1.75 1.75 1.797264
1.75 1.75 1.797346
1.75 1.75 1.797429
1.75 1.75 1.797512
1.75 1.75 1.797595
1.75 1.75 1.797678
1.75 1.75 1.797762
1.75 1.75 1.797846
1.75 1.75 1.797930
1.75 1.75 1.798015
1.75 1.75 1.798099
1.75 1.75 1.798184
1.75 1.75 1.798269
1.75 1.75 1.798355
1.75 1.75 1.798441
1.75 1.75 1.798526
1.75 1.75 1.798613
1.75 1.75 1.798699
1.75 1.75 1.798786
1.75 1.75 1.798873
1.75 1.75 1.798960
1.75 1.75 1.799047
1.75 1.75 1.799135
1.75 1.75 1.799223
1.75 1.75 1.799311
1.75 1.75 1.799399
1.75 1.75 1.799488
1.75 1.75 1.799577
1.75 1.75 1.799666
1.75 1.75 1.799755
1.75 1.75 1.799845
1.75 1.75 1.799935
1.75 1.75 1.800025
1.75 1.75 1.800116
1.75 1.75 1.800206
1.75 1.75 1.800297
1.75 1.75 1.800388
1.75 1.75 1.800480
1.75 1.75 1.800571
1.75 1.75 1.800663
1.75 1.75 1.800755
1.75 1.75 1.800848
1.75 1.75 1.800940
1.75 1.75 1.801033
1.75 1.75 1.801126
1.75 1.75 1.801220
1.75 1.75 1.801314
1.75 1.75 1.801407
1.75 1.75 1.801502
1.75 1.75 1.801596
1.75 1.75 1.801691
1.75 1.75 1.801786
1.75 1.75 1.801881
1.75 1.75 1.801976
1.75 1.75 1.802072
1.75 1.75 1.802168
1.75 1.75 1.802264
1.75 1.75 1.802360
1.75 1.75 1.802457
1.75 1.75 1.802554
1.75 1.75 1.802651
1.75 1.75 1.802749
1.75 1.75 1.802846
1.75 1.75 1.802944
1.75 1.75 1.803043
1.75 1.75 1.803141
1.75 1.75 1.803240
1.75 1.75 1.803339
1.75 1.75 1.803438
1.75 1.75 1.803538
1.75 1.75 1.803637
1.75 1.75 1.803737
1.75 1.75 1.803838
1.75 1.75 1.803938
1.75 1.75 1.804039
1.75 1.75 1.804140
1.75 1.75 1.804241
1.75 1.75 1.804343
1.75 1.75 1.804445
1.75 1.75 1.804547
1.75 1.75 1.804649
1.75 1.75 1.804752
1.75 1.75 1.804854
1.75 1.75 1.804957
1.75 1.75 1.805061
1.75 1.75 1.805164
1.75 1.75 1.805268
1.75 1.75 1.805372
1.75 1.75 1.805477
1.75 1.75 1.805581
1.75 1.75 1.805686
1.75 1.75 1.805792
1.75 1.75 1.805897
1.75 1.75 1.806003
1.75 1.75 1.806109
1.75 1.75 1.806215
1.75 1.75 1.806321
1.75 1.75 1.806428
1.75 1.75 1.806535
1.75 1.75 1.806642
1.75 1.75 1.806750
1.75 1.75 1.806857
1.75 1.75 1.806966
1.75 1.75 1.807074
1.75 1.75 1.807182
1.75 1.75 1.807291
1.75 1.75 1.807400
1.75 1.75 1.807510
1.75 1.75 1.807619
1.75 1.75 1.807729
1.75 1.75 1.807839
1.75 1.75 1.807950
1.75 1.75 1.808060
1.75 1.75 1.808171
1.75 1.75 1.808282
1.75 1.75 1.808394
1.75 1.75 1.808506
1.75 1.75 1.808618
1.75 1.75 1.808730
1.75 1.75 1.808842
1.75 1.75 1.808955
1.75 1.75 1.809068
1.75 1.75 1.809182
1.75 1.75 1.809295
1.75 1.75 1.809409
1.75 1.75 1.809523
1.75 1.75 1.809638
1.75 1.75 1.809752
1.75 1.75 1.809867
1.75 1.75 1.809982
1.75 1.75 1.810098
1.75 1.75 1.810214
1.75 1.75 1.810330
1.75 1.75 1.810446
1.75 1.75 1.810562
1.75 1.75 1.810679
1.75 1.75 1.810796
1.75 1.75 1.810914
1.75 1.75 1.811031
1.75 1.75 1.811149
1.75 1.75 1.811267
1.75 1.75 1.811386
1.75 1.75 1.811504
1.75 1.75 1.811623
1.75 1.75 1.811743
1.75 1.75 1.811862
1.75 1.75 1.811982
1.75 1.75 1.812102
1.75 1.75 1.812222
1.75 1.75 1.812343
1.75 1.75 1.812464
1.75 1.75 1.812585
1.75 1.75 1.812707
1.75 1.75 1.812828
1.75 1.75 1.812950
1.75 1.75 1.813073
1.75 1.75 1.813195
1.75 1.75 1.813318
1.75 1.75 1.813441
1.75 1.75 1.813564
1.75 1.75 1.813688
1.75 1.75 1.813812
1.75 1.75 1.813936
1.75 1.75 1.814061
1.75 1.75 1.814185
1.75 1.75 1.814310
1.75 1.75 1.814436
1.75 1.75 1.814561
1.75 1.75 1.814687
1.75 1.75 1.814813
1.75 1.75 1.814940
1.75 1.75 1.815066
1.75 1.75 1.815193
1.75 1.75 1.815321
1.75 1.75 1.815448
1.75 1.75 1.815576
1.75 1.75 1.815704
1.75 1.75 1.815833
1.75 1.75 1.815961
1.75 1.75 1.816090
1.75 1.75 1.816220
1.75 1.75 1.816349
1.75 1.75 1.816479
1.75 1.75 1.816609
1.75 1.75 1.816739
1.75 1.75 1.816870
1.75 1.75 1.817001
1.75 1.75 1.817132
1.75 1.75 1.817264
1.75 1.75 1.817395
1.75 1.75 1.817528
1.75 1.75 1.817660
1.75 1.75 1.817793
1.75 1.75 1.817926
1.75 1.75 1.818059
1.75 1.75 1.818192
1.75 1.75 1.818326
1.75 1.75 1.818460
1.75 1.75 1.818595
1.75 1.75 1.818729
1.75 1.75 1.818864
1.75 1.75 1.818999
1.75 1.75 1.819135
1.75 1.75 1.819271
1.75 1.75 1.819407
1.75 1.75 1.819543
1.75 1.75 1.819680
1.75 1.75 1.819817
1.75 1.75 1.819954
1.75 1.75 1.820092
1.75 1.75 1.820230
1.75 1.75 1.820368
1.75 1.75 1.820506
1.75 1.75 1.820645
1.75 1.75 1.820784
1.75 1.75 1.820924
1.75 1.75 1.821063
1.75 1.75 1.821203
1.75 1.75 1.821343
1.75 1.75 1.821484
1.75 1.75 1.821625
1.75 1.75 1.821766
1.75 1.75 1.821907
1.75 1.75 1.822049
1.75 1.75 1.822191
1.75 1.75 1.822333
1.75 1.75 1.822476
1.75 1.75 1.822619
1.75 1.75 1.822762
1.75 1.75 1.822905
1.75 1.75 1.823049
1.75 1.75 1.823193
1.75 1.75 1.823338
1.75 1.75 1.823482
1.75 1.75 1.823627
1.75 1.75 1.823773
1.75 1.75 1.823918
1.75 1.75 1.824064
1.75 1.75 1.824210
1.75 1.75 1.824357
1.75 1.75 1.824504
1.75 1.75 1.824651
1.75 1.75 1.824798
1.75 1.75 1.824946
1.75 1.75 1.825094
1.75 1.75 1.825242
1.75 1.75 1.825391
1.75 1.75 1.825540
1.75 1.75 1.825689
1.75 1.75 1.825839
1.75 1.75 1.825989
1.75 1.75 1.826139
1.75 1.75 1.826289
1.75 1.75 1.826440
1.75 1.75 1.826591
1.75 1.75 1.826743
1.75 1.75 1.826894
1.75 1.75 1.827046
1.75 1.75 1.827199
1.75 1.75 1.827351
1.75 1.75 1.827504
1.75 1.75 1.827658
1.75 1.75 1.827811
1.75 1.75 1.827965
1.75 1.75 1.828119
1.75 1.75 1.828274
1.75 1.75 1.828429
1.75 1.75 1.828584
1.75 1.75 1.828740
1.75 1.75 1.828895
1.75 1.75 1.829051
1.75 1.75 1.829208
1.75 1.75 1.829365
1.75 1.75 1.829522
1.75 1.75 1.829679
1.75 1.75 1.829837
1.75 1.75 1.829995
1.75 1.75 1.830153
1.75 1.75 1.830312
1.75 1.75 1.830471
1.75 1.75 1.830630
1.75 1.75 1.830790
1.75 1.75 1.830950
1.75 1.75 1.831110
1.75 1.75 1.831271
1.75 1.75 1.831431
1.75 1.75 1.831593
1.75 1.75 1.831754
1.75 1.75 1.831916
1.75 1.75 1.832078
1.75 1.75 1.832241
1.75 1.75 1.832404
1.75 1.75 1.832567
1.75 1.75 1.832730
1.75 1.75 1.832894
1.75 1.75 1.833058
1.75 1.75 1.833223
1.75 1.75 1.833388
1.75 1.75 1.833553
1.75 1.75 1.833718
1.75 1.75 1.833884
1.75 1.75 1.834050
1.75 1.75 1.834217
1.75 1.75 1.834384
1.75 1.75 1.834551
1.75 1.75 1.834718
1.75 1.75 1.834886
1.75 1.75 1.835054
1.75 1.75 1.835223
1.75 1.75 1.835391
1.75 1.75 1.835560
1.75 1.75 1.835730
1.75 1.75 1.835900
1.75 1.75 1.836070
1.75 1.75 1.836240
1.75 1.75 1.836411
1.75 1.75 1.836582
1.75 1.75 1.836754
1.75 1.75 1.836926
1.75 1.75 1.837098
1.75 1.75 1.837270
1.75 1.75 1.837443
1.75 1.75 1.837616
1.75 1.75 1.837790
1.75 1.75 1.837964
1.75 1.75 1.838138
1.75 1.75 1.838312
1.75 1.75 1.838487
1.75 1.75 1.838663
1.75 1.75 1.838838
1.75 1.75 1.839014
1.75 1.75 1.839190
1.75 1.75 1.839367
1.75 1.75 1.839544
1.75 1.75 1.839721
1.75 1.75 1.839899
1.75 1.75 1.840077
1.75 1.75 1.840255
1.75 1.75 1.840434
1.75 1.75 1.840613
1.75 1.75 1.840793
1.75 1.75 1.840972
1.75 1.75 1.841152
1.75 1.75 1.841333
1.75 1.75 1.841514
1.75 1.75 1.841695
1.75 1.75 1.841876
1.75 1.75 1.842058
1.75 1.75 1.842240
1.75 1.75 1.842423
1.75 1.75 1.842606
1.75 1.75 1.842789
1.75 1.75 1.842973
1.75 1.75 1.843157
1.75 1.75 1.843341
1.75 1.75 1.843526
1.75 1.75 1.843711
1.75 1.75 1.843897
1.75 1.75 1.844082
1.75 1.75 1.844269
1.75 1.75 1.844455
1.75 1.75 1.844642
1.75 1.75 1.844829
1.75 1.75 1.844656
1.75 1.75 1.844483
1.75 1.75 1.844311
1.75 1.75 1.844139
1.75 1.75 1.843968
1.75 1.75 1.843797
1.75 1.75 1.843627
1.75 1.75 1.843458
1.75 1.75 1.843289
1.75 1.75 1.843121
1.75 1.75 1.842953
1.75 1.75 1.842786
1.75 1.75 1.842620
1.75 1.75 1.842454
1.75 1.75 1.842288
1.75 1.75 1.842123
1.75 1.75 1.841959
1.75 1.75 1.841795
1.75 1.75 1.841632
1.75 1.75 1.841469
1.75 1.75 1.841307
1.75 1.75 1.841146
1.75 1.75 1.840985
1.75 1.75 1.840824
1.75 1.75 1.840665
1.75 1.75 1.840505
1.75 1.75 1.840347
1.75 1.75 1.840188
1.75 1.75 1.840031
1.75 1.75 1.839874
1.75 1.75 1.839717
1.75 1.75 1.839561
1.75 1.75 1.839406
1.75 1.75 1.839251
1.75 1.75 1.839097
1.75 1.75 1.838943
1.75 1.75 1.838790
1.75 1.75 1.838637
1.75 1.75 1.838485
1.75 1.75 1.838333
1.75 1.75 1.838182
1.75 1.75 1.838032
1.75 1.75 1.837882
1.75 1.75 1.837732
1.75 1.75 1.837583
1.75 1.75 1.837435
1.75 1.75 1.837287
1.75 1.75 1.837140
1.75 1.75 1.836993
1.75 1.75 1.836847
1.75 1.75 1.836701
1.75 1.75 1.836556
1.75 1.75 1.836412
1.75 1.75 1.836268
1.75 1.75 1.836124
1.75 1.75 1.835981
1.75 1.75 1.835839
1.75 1.75 1.835697
1.75 1.75 1.835555
1.75 1.75 1.835414
1.75 1.75 1.835274
1.75 1.75 1.835134
1.75 1.75 1.834995
1.75 1.75 1.834856
1.75 1.75 1.834718
1.75 1.75 1.834580
1.75 1.75 1.834443
1.75 1.75 1.834307
1.75 1.75 1.834170
1.75 1.75 1.834035
1.75 1.75 1.833900
1.75 1.75 1.833765
1.75 1.75 1.833631
1.75 1.75 1.833498
1.75 1.75 1.833365
1.75 1.75 1.833232
1.75 1.75 1.833100
1.75 1.75 1.832969
1.75 1.75 1.832838
1.75 1.75 1.832708
1.75 1.75 1.832578
1.75 1.75 1.832448
1.75 1.75 1.832319
1.75 1.75 1.832191
1.75 1.75 1.832063
1.75 1.75 1.831936
1.75 1.75 1.831809
1.75 1.75 1.831683
1.75 1.75 1.831557
1.75 1.75 1.831432
1.75 1.75 1.831307
1.75 1.75 1.831183
1.75 1.75 1.831059
1.75 1.75 1.830936
1.75 1.75 1.830813
1.75 1.75 1.830691
1.75 1.75 1.830569
1.75 1.75 1.830448
1.75 1.75 1.830327
1.75 1.75 1.830207
1.75 1.75 1.830087
1.75 1.75 1.829968
1.75 1.75 1.829849
1.75 1.75 1.829731
1.75 1.75 1.829613
1.75 1.75 1.829496
1.75 1.75 1.829380
1.75 1.75 1.829263
1.75 1.75 1.829148
1.75 1.75 1.829032
1.75 1.75 1.828918
1.75 1.75 1.828804
1.75 1.75 1.828690
1.75 1.75 1.828577
1.75 1.75 1.828464
1.75 1.75 1.828352
1.75 1.75 1.828240
1.75 1.75 1.828129
1.75 1.75 1.828018
1.75 1.75 1.827908
1.75 1.75 1.827798
1.75 1.75 1.827689
1.75 1.75 1.827580
1.75 1.75 1.827472
1.75 1.75 1.827364
1.75 1.75 1.827256
1.75 1.75 1.827150
1.75 1.75 1.827043
1.75 1.75 1.826937
1.75 1.75 1.826832
1.75 1.75 1.826727
1.75 1.75 1.826623
1.75 1.75 1.826519
1.75 1.75 1.826415
1.75 1.75 1.826312
1.75 1.75 1.826210
1.75 1.75 1.826108
1.75 1.75 1.826006
1.75 1.75 1.825905
1.75 1.75 1.825805
1.75 1.75 1.825705
1.75 1.75 1.825605
1.75 1.75 1.825506
1.75 1.75 1.825408
1.75 1.75 1.825309
1.75 1.75 1.825212
1.75 1.75 1.825115
1.75 1.75 1.825018
1.75 1.75 1.824922
1.75 1.75 1.824826
1.75 1.75 1.824731
1.75 1.75 1.824636
1.75 1.75 1.824541
1.75 1.75 1.824448
1.75 1.75 1.824354
1.75 1.75 1.824261
1.75 1.75 1.824169
1.75 1.75 1.824077
1.75 1.75 1.823985
