# Viterbi_decoding posterior_decoding posterior_mean
1.75 1.75 1.656625
1.75 1.75 1.656386
1.75 1.75 1.656149
1.75 1.75 1.655913
1.75 1.75 1.655677
1.75 1.75 1.655443
1.75 1.75 1.655210
1.75 1.75 1.654978
1.75 1.75 1.654747
1.75 1.75 1.654517
1.75 1.75 1.654288
1.75 1.75 1.654061
1.75 1.75 1.653834
1.75 1.75 1.653608
1.75 1.75 1.653384
1.75 1.75 1.653160
1.75 1.75 1.652937
1.75 1.75 1.652716
1.75 1.75 1.652495
1.75 1.75 1.652276
1.75 1.75 1.652058
1.75 1.75 1.651840
1.75 1.75 1.651624
1.75 1.75 1.651409
1.75 1.75 1.651194
1.75 1.75 1.650981
1.75 1.75 1.650769
1.75 1.75 1.650558
1.75 1.75 1.650347
1.75 1.75 1.650138
1.75 1.75 1.649930
1.75 1.75 1.649723
1.75 1.75 1.649516
1.75 1.75 1.649311
1.75 1.75 1.649107
1.75 1.75 1.648904
1.75 1.75 1.648701
1.75 1.75 1.648500
1.75 1.75 1.648300
1.75 1.75 1.648100
1.75 1.75 1.647902
1.75 1.75 1.647704
1.75 1.75 1.647508
1.75 1.75 1.647312
1.75 1.75 1.647118
1.75 1.75 1.646924
1.75 1.75 1.646732
1.75 1.75 1.646540
1.75 1.75 1.646349
1.75 1.75 1.646160
1.75 1.75 1.645971
1.75 1.75 1.645783
1.75 1.75 1.645596
1.75 1.75 1.645410
1.75 1.75 1.645225
1.75 1.75 1.645041
1.75 1.75 1.644858
1.75 1.75 1.644675
1.75 1.75 1.644494
1.75 1.75 1.644314
1.75 1.75 1.644134
1.75 1.75 1.643956
1.75 1.75 1.643778
1.75 1.75 1.643601
1.75 1.75 1.643425
1.75 1.75 1.643251
1.75 1.75 1.643077
1.75 1.75 1.642903
1.75 1.75 1.642731
1.75 1.75 1.642560
1.75 1.75 1.642389
1.75 1.75 1.642220
1.75 1.75 1.642051
1.75 1.75 1.641884
1.75 1.75 1.641717
1.75 1.75 1.641551
1.75 1.75 1.641386
1.75 1.75 1.641221
1.75 1.75 1.641058
1.75 1.75 1.640896
1.75 1.75 1.640734
1.75 1.75 1.640573
1.75 1.75 1.640414
1.75 1.75 1.640255
1.75 1.75 1.640096
1.75 1.75 1.639939
1.75 1.75 1.639783
1.75 1.75 1.639627
1.75 1.75 1.639473
1.75 1.75 1.639319
1.75 1.75 1.639166
1.75 1.75 1.639014
1.75 1.75 1.638862
1.75 1.75 1.638712
1.75 1.75 1.638562
1.75 1.75 1.638414
1.75 1.75 1.638266
1.75 1.75 1.638119
1.75 1.75 1.637972
1.75 1.75 1.637827
1.75 1.75 1.637682
1.75 1.75 1.637539
1.75 1.75 1.637396
1.75 1.75 1.637254
1.75 1.75 1.637112
1.75 1.75 1.636972
1.75 1.75 1.636832
1.75 1.75 1.636693
1.75 1.75 1.636555
1.75 1.75 1.636418
1.75 1.75 1.636282
1.75 1.75 1.636146
1.75 1.75 1.636012
1.75 1.75 1.635878
1.75 1.75 1.635744
1.75 1.75 1.635612
1.75 1.75 1.635481
1.75 1.75 1.635350
1.75 1.75 1.635220
1.75 1.75 1.635091
1.75 1.75 1.634962
1.75 1.75 1.634835
1.75 1.75 1.634708
1.75 1.75 1.634582
1.75 1.75 1.634457
1.75 1.75 1.634332
1.75 1.75 1.634208
1.75 1.75 1.634085
1.75 1.75 1.633963
1.75 1.75 1.633842
1.75 1.75 1.633721
1.75 1.75 1.633602
1.75 1.75 1.633483
1.75 1.75 1.633364
1.75 1.75 1.633247
1.75 1.75 1.633130
1.75 1.75 1.633014
1.75 1.75 1.632899
1.75 1.75 1.632784
1.75 1.75 1.632671
1.75 1.75 1.632558
1.75 1.75 1.632446
1.75 1.75 1.632334
1.75 1.75 1.632224
1.75 1.75 1.632114
1.75 1.75 1.632004
1.75 1.75 1.631896
1.75 1.75 1.631788
1.75 1.75 1.631681
1.75 1.75 1.631575
1.75 1.75 1.631470
1.75 1.75 1.631365
1.75 1.75 1.631261
1.75 1.75 1.631158
1.75 1.75 1.631055
1.75 1.75 1.630953
1.75 1.75 1.630852
1.75 1.75 1.630752
1.75 1.75 1.630652
1.75 1.75 1.630554
1.75 1.75 1.630455
1.75 1.75 1.630358
1.75 1.75 1.630261
1.75 1.75 1.630165
1.75 1.75 1.630070
1.75 1.75 1.629975
1.75 1.75 1.629882
1.75 1.75 1.629789
1.75 1.75 1.629696
1.75 1.75 1.629604
1.75 1.75 1.629513
1.75 1.75 1.629423
1.75 1.75 1.629334
1.75 1.75 1.629245
1.75 1.75 1.629157
1.75 1.75 1.629069
1.75 1.75 1.628982
1.75 1.75 1.628896
1.75 1.75 1.628811
1.75 1.75 1.628726
1.75 1.75 1.628642
1.75 1.75 1.628559
1.75 1.75 1.628477
1.75 1.75 1.628395
1.75 1.75 1.628313
1.75 1.75 1.628233
1.75 1.75 1.628153
1.75 1.75 1.628074
1.75 1.75 1.627996
1.75 1.75 1.627918
1.75 1.75 1.627841
1.75 1.75 1.627764
1.75 1.75 1.627689
1.75 1.75 1.627614
1.75 1.75 1.627539
1.75 1.75 1.627466
1.75 1.75 1.627393
1.75 1.75 1.627320
1.75 1.75 1.627249
1.75 1.75 1.627178
1.75 1.75 1.627107
1.75 1.75 1.627038
1.75 1.75 1.626969
1.75 1.75 1.626900
1.75 1.75 1.626833
1.75 1.75 1.626766
1.75 1.75 1.626700
1.75 1.75 1.626634
1.75 1.75 1.626569
1.75 1.75 1.626505
1.75 1.75 1.626441
1.75 1.75 1.626378
1.75 1.75 1.626316
1.75 1.75 1.626254
1.75 1.75 1.626193
1.75 1.75 1.626133
1.75 1.75 1.626073
1.75 1.75 1.626014
1.75 1.75 1.625955
1.75 1.75 1.625898
1.75 1.75 1.625840
1.75 1.75 1.625784
1.75 1.75 1.625728
1.75 1.75 1.625673
1.75 1.75 1.625618
1.75 1.75 1.625565
1.75 1.75 1.625511
1.75 1.75 1.625459
1.75 1.75 1.625407
1.75 1.75 1.625355
1.75 1.75 1.625305
1.75 1.75 1.625255
1.75 1.75 1.625205
1.75 1.75 1.625156
1.75 1.75 1.625108
1.75 1.75 1.625061
1.75 1.75 1.625014
1.75 1.75 1.624968
1.75 1.75 1.624922
1.75 1.75 1.624877
1.75 1.75 1.624833
1.75 1.75 1.624789
1.75 1.75 1.624746
1.75 1.75 1.624703
1.75 1.75 1.624661
1.75 1.75 1.624620
1.75 1.75 1.624580
1.75 1.75 1.624540
1.75 1.75 1.624500
1.75 1.75 1.624461
1.75 1.75 1.624423
1.75 1.75 1.624386
1.75 1.75 1.624349
1.75 1.75 1.624313
1.75 1.75 1.624277
1.75 1.75 1.624242
1.75 1.75 1.624208
1.75 1.75 1.624174
1.75 1.75 1.624141
1.75 1.75 1.624108
1.75 1.75 1.624076
1.75 1.75 1.624045
1.75 1.75 1.624014
1.75 1.75 1.623984
1.75 1.75 1.623954
1.75 1.75 1.623925
1.75 1.75 1.623897
1.75 1.75 1.623869
1.75 1.75 1.623842
1.75 1.75 1.623816
1.75 1.75 1.623790
1.75 1.75 1.623765
1.75 1.75 1.623740
1.75 1.75 1.623716
1.75 1.75 1.623692
1.75 1.75 1.623669
1.75 1.75 1.623647
1.75 1.75 1.623625
1.75 1.75 1.623604
1.75 1.75 1.623584
1.75 1.75 1.623564
1.75 1.75 1.623545
1.75 1.75 1.623526
1.75 1.75 1.623508
1.75 1.75 1.623490
1.75 1.75 1.623473
1.75 1.75 1.623457
1.75 1.75 1.623441
1.75 1.75 1.623426
1.75 1.75 1.623412
1.75 1.75 1.623398
1.75 1.75 1.623384
1.75 1.75 1.623372
1.75 1.75 1.623359
1.75 1.75 1.623348
1.75 1.75 1.623337
1.75 1.75 1.623326
1.75 1.75 1.623316
1.75 1.75 1.623307
1.75 1.75 1.623299
1.75 1.75 1.623290
1.75 1.75 1.623283
1.75 1.75 1.623276
1.75 1.75 1.623270
1.75 1.75 1.623264
1.75 1.75 1.623259
1.75 1.75 1.623254
1.75 1.75 1.623250
1.75 1.75 1.623247
1.75 1.75 1.623244
1.75 1.75 1.623242
1.75 1.75 1.623240
1.75 1.75 1.623239
1.75 1.75 1.623238
1.75 1.75 1.623238
1.75 1.75 1.623239
1.75 1.75 1.623240
1.75 1.75 1.623242
1.75 1.75 1.623244
1.75 1.75 1.623247
1.75 1.75 1.623251
1.75 1.75 1.623255
1.75 1.75 1.623259
1.75 1.75 1.623264
1.75 1.75 1.623270
1.75 1.75 1.623277
1.75 1.75 1.623284
1.75 1.75 1.623291
1.75 1.75 1.623299
1.75 1.75 1.623308
1.75 1.75 1.623317
1.75 1.75 1.623327
1.75 1.75 1.623337
1.75 1.75 1.623348
1.75 1.75 1.623360
1.75 1.75 1.623372
1.75 1.75 1.623384
1.75 1.75 1.623397
1.75 1.75 1.623411
1.75 1.75 1.623425
1.75 1.75 1.623440
1.75 1.75 1.623456
1.75 1.75 1.623472
1.75 1.75 1.623488
1.75 1.75 1.623506
1.75 1.75 1.623523
1.75 1.75 1.623542
1.75 1.75 1.623560
1.75 1.75 1.623580
1.75 1.75 1.623600
1.75 1.75 1.623620
1.75 1.75 1.623641
1.75 1.75 1.623663
1.75 1.75 1.623685
1.75 1.75 1.623708
1.75 1.75 1.623731
1.75 1.75 1.623755
1.75 1.75 1.623780
1.75 1.75 1.623805
1.75 1.75 1.623830
1.75 1.75 1.623857
1.75 1.75 1.623883
1.75 1.75 1.623911
1.75 1.75 1.623938
1.75 1.75 1.623967
1.75 1.75 1.623996
1.75 1.75 1.624025
1.75 1.75 1.624055
1.75 1.75 1.624086
1.75 1.75 1.624117
1.75 1.75 1.624149
1.75 1.75 1.624181
1.75 1.75 1.624214
1.75 1.75 1.624248
1.75 1.75 1.624282
1.75 1.75 1.624316
1.75 1.75 1.624351
1.75 1.75 1.624387
1.75 1.75 1.624423
1.75 1.75 1.624460
1.75 1.75 1.624497
1.75 1.75 1.624535
1.75 1.75 1.624573
1.75 1.75 1.624612
1.75 1.75 1.624652
1.75 1.75 1.624692
1.75 1.75 1.624733
1.75 1.75 1.624774
1.75 1.75 1.624816
1.75 1.75 1.624858
1.75 1.75 1.624901
1.75 1.75 1.624944
1.75 1.75 1.624988
1.75 1.75 1.625033
1.75 1.75 1.625078
1.75 1.75 1.625124
1.75 1.75 1.625170
1.75 1.75 1.625217
1.75 1.75 1.625264
1.75 1.75 1.625312
1.75 1.75 1.625360
1.75 1.75 1.625409
1.75 1.75 1.625459
1.75 1.75 1.625509
1.75 1.75 1.625560
1.75 1.75 1.625611
1.75 1.75 1.625663
1.75 1.75 1.625715
1.75 1.75 1.625768
1.75 1.75 1.625821
1.75 1.75 1.625875
1.75 1.75 1.625930
1.75 1.75 1.625985
1.75 1.75 1.626041
1.75 1.75 1.626097
1.75 1.75 1.626154
1.75 1.75 1.626211
1.75 1.75 1.626269
1.75 1.75 1.626327
1.75 1.75 1.626386
1.75 1.75 1.626446
1.75 1.75 1.626506
1.75 1.75 1.626566
1.75 1.75 1.626628
1.75 1.75 1.626689
1.75 1.75 1.626752
1.75 1.75 1.626815
1.75 1.75 1.626878
1.75 1.75 1.626942
1.75 1.75 1.627007
1.75 1.75 1.627072
1.75 1.75 1.627137
1.75 1.75 1.627204
1.75 1.75 1.627270
1.75 1.75 1.627338
1.75 1.75 1.627406
1.75 1.75 1.627474
1.75 1.75 1.627543
1.75 1.75 1.627613
1.75 1.75 1.627683
1.75 1.75 1.627753
1.75 1.75 1.627825
1.75 1.75 1.627896
1.75 1.75 1.627969
1.75 1.75 1.628042
1.75 1.75 1.628115
1.75 1.75 1.628189
1.75 1.75 1.628264
1.75 1.75 1.628339
1.75 1.75 1.628415
1.75 1.75 1.628491
1.75 1.75 1.628568
1.75 1.75 1.628645
1.75 1.75 1.628723
1.75 1.75 1.628802
1.75 1.75 1.628881
1.75 1.75 1.628960
1.75 1.75 1.629040
1.75 1.75 1.629121
1.75 1.75 1.629203
1.75 1.75 1.629284
1.75 1.75 1.629367
1.75 1.75 1.629450
1.75 1.75 1.629533
1.75 1.75 1.629618
1.75 1.75 1.629702
1.75 1.75 1.629788
1.75 1.75 1.629873
1.75 1.75 1.629960
1.75 1.75 1.630047
1.75 1.75 1.630134
1.75 1.75 1.630222
1.75 1.75 1.630311
1.75 1.75 1.630400
1.75 1.75 1.630490
1.75 1.75 1.630580
1.75 1.75 1.630671
1.75 1.75 1.630763
1.75 1.75 1.630855
1.75 1.75 1.630948
1.75 1.75 1.631041
1.75 1.75 1.631135
1.75 1.75 1.631229
1.75 1.75 1.631324
1.75 1.75 1.631419
1.75 1.75 1.631515
1.75 1.75 1.631612
1.75 1.75 1.631709
1.75 1.75 1.631807
1.75 1.75 1.631905
1.75 1.75 1.632004
1.75 1.75 1.632104
1.75 1.75 1.632204
1.75 1.75 1.632305
1.75 1.75 1.632406
1.75 1.75 1.632508
1.75 1.75 1.632610
1.75 1.75 1.632713
1.75 1.75 1.632816
1.75 1.75 1.632921
1.75 1.75 1.633025
1.75 1.75 1.633131
1.75 1.75 1.633236
1.75 1.75 1.633343
1.75 1.75 1.633450
1.75 1.75 1.633557
1.75 1.75 1.633666
1.75 1.75 1.633774
1.75 1.75 1.633884
1.75 1.75 1.633994
1.75 1.75 1.634104
1.75 1.75 1.634215
1.75 1.75 1.634327
1.75 1.75 1.634439
1.75 1.75 1.634552
1.75 1.75 1.634666
1.75 1.75 1.634780
1.75 1.75 1.634894
1.75 1.75 1.635009
1.75 1.75 1.635125
1.75 1.75 1.635242
1.75 1.75 1.635359
1.75 1.75 1.635476
1.75 1.75 1.635594
1.75 1.75 1.635713
1.75 1.75 1.635832
1.75 1.75 1.635952
1.75 1.75 1.636073
1.75 1.75 1.636194
1.75 1.75 1.636316
1.75 1.75 1.636438
1.75 1.75 1.636561
1.75 1.75 1.636684
1.75 1.75 1.636809
1.75 1.75 1.636933
1.75 1.75 1.637059
1.75 1.75 1.637184
1.75 1.75 1.637311
1.75 1.75 1.637438
1.75 1.75 1.637566
1.75 1.75 1.637694
1.75 1.75 1.637823
1.75 1.75 1.637953
1.75 1.75 1.638083
1.75 1.75 1.638214
1.75 1.75 1.638345
1.75 1.75 1.638477
1.75 1.75 1.638609
1.75 1.75 1.638743
1.75 1.75 1.638876
1.75 1.75 1.639011
1.75 1.75 1.639146
1.75 1.75 1.639281
1.75 1.75 1.639418
1.75 1.75 1.639555
1.75 1.75 1.639692
1.75 1.75 1.639830
1.75 1.75 1.639969
1.75 1.75 1.640108
1.75 1.75 1.640248
1.75 1.75 1.640389
1.75 1.75 1.640530
1.75 1.75 1.640672
1.75 1.75 1.640814
1.75 1.75 1.640957
1.75 1.75 1.641101
1.75 1.75 1.641245
1.75 1.75 1.641390
1.75 1.75 1.641536
1.75 1.75 1.641682
1.75 1.75 1.641829
1.75 1.75 1.641976
1.75 1.75 1.642124
1.75 1.75 1.642273
1.75 1.75 1.642422
1.75 1.75 1.642572
1.75 1.75 1.642723
1.75 1.75 1.642874
1.75 1.75 1.643026
1.75 1.75 1.643179
1.75 1.75 1.643332
1.75 1.75 1.643486
1.75 1.75 1.643640
1.75 1.75 1.643795
1.75 1.75 1.643951
1.75 1.75 1.644107
1.75 1.75 1.644265
1.75 1.75 1.644422
1.75 1.75 1.644581
1.75 1.75 1.644740
1.75 1.75 1.644899
1.75 1.75 1.645059
1.75 1.75 1.645220
1.75 1.75 1.645382
1.75 1.75 1.645544
1.75 1.75 1.645707
1.75 1.75 1.645871
1.75 1.75 1.646035
1.75 1.75 1.646200
1.75 1.75 1.646365
1.75 1.75 1.646531
1.75 1.75 1.646698
1.75 1.75 1.646866
1.75 1.75 1.647034
1.75 1.75 1.647203
1.75 1.75 1.647372
1.75 1.75 1.647543
1.75 1.75 1.647713
1.75 1.75 1.647885
1.75 1.75 1.648057
1.75 1.75 1.648230
1.75 1.75 1.648404
1.75 1.75 1.648578
1.75 1.75 1.648753
1.75 1.75 1.648928
1.75 1.75 1.649105
1.75 1.75 1.649282
1.75 1.75 1.649459
1.75 1.75 1.649637
1.75 1.75 1.649816
1.75 1.75 1.649996
1.75 1.75 1.650177
1.75 1.75 1.650358
1.75 1.75 1.650539
1.75 1.75 1.650722
1.75 1.75 1.650905
1.75 1.75 1.651089
1.75 1.75 1.651273
1.75 1.75 1.651459
1.75 1.75 1.651644
1.75 1.75 1.651831
1.75 1.75 1.652018
1.75 1.75 1.652206
1.75 1.75 1.652395
1.75 1.75 1.652585
1.75 1.75 1.652775
1.75 1.75 1.652966
1.75 1.75 1.653157
1.75 1.75 1.653350
1.75 1.75 1.653543
1.75 1.75 1.653736
1.75 1.75 1.653931
1.75 1.75 1.654126
1.75 1.75 1.654322
1.75 1.75 1.654518
1.75 1.75 1.654716
1.75 1.75 1.654914
1.75 1.75 1.655112
1.75 1.75 1.655312
1.75 1.75 1.655512
1.75 1.75 1.655713
1.75 1.75 1.655915
1.75 1.75 1.656117
1.75 1.75 1.656320
1.75 1.75 1.656524
1.75 1.75 1.656729
1.75 1.75 1.656934
1.75 1.75 1.657140
1.75 1.75 1.657347
1.75 1.75 1.657555
1.75 1.75 1.657763
1.75 1.75 1.657972
1.75 1.75 1.658182
1.75 1.75 1.658393
1.75 1.75 1.658604
1.75 1.75 1.658816
1.75 1.75 1.659029
1.75 1.75 1.659243
1.75 1.75 1.659457
1.75 1.75 1.659672
1.75 1.75 1.659888
1.75 1.75 1.660105
1.75 1.75 1.660323
1.75 1.75 1.660541
1.75 1.75 1.660760
1.75 1.75 1.660980
1.75 1.75 1.661200
1.75 1.75 1.661422
1.75 1.75 1.661644
1.75 1.75 1.661867
1.75 1.75 1.662090
1.75 1.75 1.662315
1.75 1.75 1.662540
1.75 1.75 1.662766
1.75 1.75 1.662993
1.75 1.75 1.663221
1.75 1.75 1.663449
1.75 1.75 1.663678
1.75 1.75 1.663908
1.75 1.75 1.663727
1.75 1.75 1.663546
1.75 1.75 1.663365
1.75 1.75 1.663186
1.75 1.75 1.663007
1.75 1.75 1.662830
1.75 1.75 1.662652
1.75 1.75 1.662476
1.75 1.75 1.662300
1.75 1.75 1.662126
1.75 1.75 1.661951
1.75 1.75 1.661778
1.75 1.75 1.661605
1.75 1.75 1.661434
1.75 1.75 1.661262
1.75 1.75 1.661092
1.75 1.75 1.660922
1.75 1.75 1.660753
1.75 1.75 1.660585
1.75 1.75 1.660418
1.75 1.75 1.660251
1.75 1.75 1.660085
1.75 1.75 1.659920
1.75 1.75 1.659755
1.75 1.75 1.659591
1.75 1.75 1.659428
1.75 1.75 1.659266
1.75 1.75 1.659104
1.75 1.75 1.658943
1.75 1.75 1.658783
1.75 1.75 1.658623
1.75 1.75 1.658464
1.75 1.75 1.658306
1.75 1.75 1.658148
1.75 1.75 1.657992
1.75 1.75 1.657835
1.75 1.75 1.657680
1.75 1.75 1.657525
1.75 1.75 1.657371
1.75 1.75 1.657218
1.75 1.75 1.657065
1.75 1.75 1.656913
1.75 1.75 1.656762
1.75 1.75 1.656612
1.75 1.75 1.656462
1.75 1.75 1.656312
1.75 1.75 1.656164
1.75 1.75 1.656016
1.75 1.75 1.655869
1.75 1.75 1.655722
1.75 1.75 1.655576
1.75 1.75 1.655431
1.75 1.75 1.655287
1.75 1.75 1.655143
1.75 1.75 1.655000
1.75 1.75 1.654857
1.75 1.75 1.654715
1.75 1.75 1.654574
1.75 1.75 1.654433
1.75 1.75 1.654293
1.75 1.75 1.654154
1.75 1.75 1.654015
1.75 1.75 1.653878
1.75 1.75 1.653740
1.75 1.75 1.653603
1.75 1.75 1.653467
1.75 1.75 1.653332
1.75 1.75 1.653197
1.75 1.75 1.653063
1.75 1.75 1.652930
1.75 1.75 1.652797
1.75 1.75 1.652665
1.75 1.75 1.652533
1.75 1.75 1.652402
1.75 1.75 1.652272
1.75 1.75 1.652142
1.75 1.75 1.652013
1.75 1.75 1.651884
1.75 1.75 1.651757
1.75 1.75 1.651629
1.75 1.75 1.651503
1.75 1.75 1.651377
1.75 1.75 1.651251
1.75 1.75 1.651127
1.75 1.75 1.651003
1.75 1.75 1.650879
1.75 1.75 1.650756
1.75 1.75 1.650634
1.75 1.75 1.650512
1.75 1.75 1.650391
1.75 1.75 1.650270
1.75 1.75 1.650151
1.75 1.75 1.650031
1.75 1.75 1.649913
1.75 1.75 1.649795
1.75 1.75 1.649677
1.75 1.75 1.649560
1.75 1.75 1.649444
1.75 1.75 1.649328
1.75 1.75 1.649213
1.75 1.75 1.649098
1.75 1.75 1.648984
1.75 1.75 1.648871
1.75 1.75 1.648758
1.75 1.75 1.648646
1.75 1.75 1.648535
1.75 1.75 1.648424
1.75 1.75 1.648313
1.75 1.75 1.648203
1.75 1.75 1.648094
1.75 1.75 1.647985
1.75 1.75 1.647877
1.75 1.75 1.647769
1.75 1.75 1.647662
1.75 1.75 1.647556
1.75 1.75 1.647450
1.75 1.75 1.647345
1.75 1.75 1.647240
1.75 1.75 1.647136
1.75 1.75 1.647032
1.75 1.75 1.646929
1.75 1.75 1.646827
1.75 1.75 1.646725
1.75 1.75 1.646624
1.75 1.75 1.646523
1.75 1.75 1.646423
1.75 1.75 1.646323
1.75 1.75 1.646224
1.75 1.75 1.646125
1.75 1.75 1.646027
1.75 1.75 1.645930
1.75 1.75 1.645833
1.75 1.75 1.645737
1.75 1.75 1.645641
1.75 1.75 1.645546
1.75 1.75 1.645451
1.75 1.75 1.645357
1.75 1.75 1.645263
1.75 1.75 1.645170
1.75 1.75 1.645077
1.75 1.75 1.644985
1.75 1.75 1.644894
1.75 1.75 1.644803
1.75 1.75 1.644712
1.75 1.75 1.644623
1.75 1.75 1.644533
1.75 1.75 1.644444
1.75 1.75 1.644356
1.75 1.75 1.644268
1.75 1.75 1.644181
1.75 1.75 1.644095
1.75 1.75 1.644008
1.75 1.75 1.643923
1.75 1.75 1.643838
1.75 1.75 1.643753
1.75 1.75 1.643669
1.75 1.75 1.643586
1.75 1.75 1.643503
1.75 1.75 1.643420
