# Viterbi_decoding posterior_decoding posterior_mean
0.32 0.32 0.325529
0.32 0.32 0.325548
0.32 0.32 0.325566
0.32 0.32 0.325585
0.32 0.32 0.325604
0.32 0.32 0.325623
0.32 0.32 0.325642
0.32 0.32 0.325661
0.32 0.32 0.325680
0.32 0.32 0.325698
0.32 0.32 0.325717
0.32 0.32 0.325736
0.32 0.32 0.325755
0.32 0.32 0.325774
0.32 0.32 0.325793
0.32 0.32 0.325812
0.32 0.32 0.325832
0.32 0.32 0.325851
0.32 0.32 0.325870
0.32 0.32 0.325889
0.32 0.32 0.325908
0.32 0.32 0.325927
0.32 0.32 0.325947
0.32 0.32 0.325966
0.32 0.32 0.325985
0.32 0.32 0.326004
0.32 0.32 0.326024
0.32 0.32 0.326043
0.32 0.32 0.326062
0.32 0.32 0.326082
0.32 0.32 0.326101
0.32 0.32 0.326121
0.32 0.32 0.326140
0.32 0.32 0.326160
0.32 0.32 0.326179
0.32 0.32 0.326199
0.32 0.32 0.326218
0.32 0.32 0.326238
0.32 0.32 0.326258
0.32 0.32 0.326277
0.32 0.32 0.326297
0.32 0.32 0.326317
0.32 0.32 0.326336
0.32 0.32 0.326356
0.32 0.32 0.326376
0.32 0.32 0.326396
0.32 0.32 0.326415
0.32 0.32 0.326435
0.32 0.32 0.326455
0.32 0.32 0.326475
0.32 0.32 0.326495
0.32 0.32 0.326515
0.32 0.32 0.326535
0.32 0.32 0.326555
0.32 0.32 0.326575
0.32 0.32 0.326595
0.32 0.32 0.326615
0.32 0.32 0.326635
0.32 0.32 0.326655
0.32 0.32 0.326675
0.32 0.32 0.326696
0.32 0.32 0.326716
0.32 0.32 0.326736
0.32 0.32 0.326756
0.32 0.32 0.326777
0.32 0.32 0.326797
0.32 0.32 0.326817
0.32 0.32 0.326838
0.32 0.32 0.326858
0.32 0.32 0.326878
0.32 0.32 0.326899
0.32 0.32 0.326919
0.32 0.32 0.326940
0.32 0.32 0.326960
0.32 0.32 0.326981
0.32 0.32 0.327002
0.32 0.32 0.327022
0.32 0.32 0.327043
0.32 0.32 0.327064
0.32 0.32 0.327084
0.32 0.32 0.327105
0.32 0.32 0.327126
0.32 0.32 0.327147
0.32 0.32 0.327167
0.32 0.32 0.327188
0.32 0.32 0.327209
0.32 0.32 0.327230
0.32 0.32 0.327251
0.32 0.32 0.327272
0.32 0.32 0.327293
0.32 0.32 0.327314
0.32 0.32 0.327335
0.32 0.32 0.327356
0.32 0.32 0.327377
0.32 0.32 0.327398
0.32 0.32 0.327419
0.32 0.32 0.327441
0.32 0.32 0.327462
0.32 0.32 0.327483
0.32 0.32 0.327504
0.32 0.32 0.327526
0.32 0.32 0.327547
0.32 0.32 0.327569
0.32 0.32 0.327590
0.32 0.32 0.327611
0.32 0.32 0.327633
0.32 0.32 0.327654
0.32 0.32 0.327676
0.32 0.32 0.327698
0.32 0.32 0.327719
0.32 0.32 0.327741
0.32 0.32 0.327762
0.32 0.32 0.327784
0.32 0.32 0.327806
0.32 0.32 0.327828
0.32 0.32 0.327849
0.32 0.32 0.327871
0.32 0.32 0.327893
0.32 0.32 0.327915
0.32 0.32 0.327937
0.32 0.32 0.327959
0.32 0.32 0.327981
0.32 0.32 0.328003
0.32 0.32 0.328025
0.32 0.32 0.328047
0.32 0.32 0.328069
0.32 0.32 0.328091
0.32 0.32 0.328113
0.32 0.32 0.328136
0.32 0.32 0.328158
0.32 0.32 0.328180
0.32 0.32 0.328202
0.32 0.32 0.328225
0.32 0.32 0.328247
0.32 0.32 0.328269
0.32 0.32 0.328292
0.32 0.32 0.328314
0.32 0.32 0.328337
0.32 0.32 0.328359
0.32 0.32 0.328382
0.32 0.32 0.328405
0.32 0.32 0.328427
0.32 0.32 0.328450
0.32 0.32 0.328473
0.32 0.32 0.328495
0.32 0.32 0.328518
0.32 0.32 0.328541
0.32 0.32 0.328564
0.32 0.32 0.328587
0.32 0.32 0.328610
0.32 0.32 0.328633
0.32 0.32 0.328656
0.32 0.32 0.328679
0.32 0.32 0.328702
0.32 0.32 0.328725
0.32 0.32 0.328748
0.32 0.32 0.328771
0.32 0.32 0.328794
0.32 0.32 0.328817
0.32 0.32 0.328841
0.32 0.32 0.328864
0.32 0.32 0.328887
0.32 0.32 0.328911
0.32 0.32 0.328934
0.32 0.32 0.328958
0.32 0.32 0.328981
0.32 0.32 0.329005
0.32 0.32 0.329028
0.32 0.32 0.329052
0.32 0.32 0.329075
0.32 0.32 0.329099
0.32 0.32 0.329123
0.32 0.32 0.329147
0.32 0.32 0.329170
0.32 0.32 0.329194
0.32 0.32 0.329218
0.32 0.32 0.329242
0.32 0.32 0.329266
0.32 0.32 0.329290
0.32 0.32 0.329314
0.32 0.32 0.329338
0.32 0.32 0.329362
0.32 0.32 0.329386
0.32 0.32 0.329410
0.32 0.32 0.329434
0.32 0.32 0.329459
0.32 0.32 0.329483
0.32 0.32 0.329507
0.32 0.32 0.329531
0.32 0.32 0.329556
0.32 0.32 0.329580
0.32 0.32 0.329605
0.32 0.32 0.329629
0.32 0.32 0.329654
0.32 0.32 0.329678
0.32 0.32 0.329703
0.32 0.32 0.329728
0.32 0.32 0.329752
0.32 0.32 0.329777
0.32 0.32 0.329802
0.32 0.32 0.329827
0.32 0.32 0.329851
0.32 0.32 0.329876
0.32 0.32 0.329901
0.32 0.32 0.329926
0.32 0.32 0.329951
0.32 0.32 0.329976
0.32 0.32 0.330001
0.32 0.32 0.330027
0.32 0.32 0.330052
0.32 0.32 0.330077
0.32 0.32 0.330102
0.32 0.32 0.330127
0.32 0.32 0.330153
0.32 0.32 0.330178
0.32 0.32 0.330204
0.32 0.32 0.330229
0.32 0.32 0.330255
0.32 0.32 0.330280
0.32 0.32 0.330306
0.32 0.32 0.330331
0.32 0.32 0.330357
0.32 0.32 0.330383
0.32 0.32 0.330408
0.32 0.32 0.330434
0.32 0.32 0.330460
0.32 0.32 0.330486
0.32 0.32 0.330512
0.32 0.32 0.330538
0.32 0.32 0.330564
0.32 0.32 0.330590
0.32 0.32 0.330616
0.32 0.32 0.330642
0.32 0.32 0.330668
0.32 0.32 0.330694
0.32 0.32 0.330721
0.32 0.32 0.330747
0.32 0.32 0.330773
0.32 0.32 0.330800
0.32 0.32 0.330826
0.32 0.32 0.330853
0.32 0.32 0.330879
0.32 0.32 0.330906
0.32 0.32 0.330932
0.32 0.32 0.330959
0.32 0.32 0.330986
0.32 0.32 0.331012
0.32 0.32 0.331039
0.32 0.32 0.331066
0.32 0.32 0.331093
0.32 0.32 0.331120
0.32 0.32 0.331147
0.32 0.32 0.331174
0.32 0.32 0.331201
0.32 0.32 0.331228
0.32 0.32 0.331255
0.32 0.32 0.331282
0.32 0.32 0.331310
0.32 0.32 0.331337
0.32 0.32 0.331364
0.32 0.32 0.331392
0.32 0.32 0.331419
0.32 0.32 0.331446
0.32 0.32 0.331474
0.32 0.32 0.331501
0.32 0.32 0.331529
0.32 0.32 0.331557
0.32 0.32 0.331584
0.32 0.32 0.331612
0.32 0.32 0.331640
0.32 0.32 0.331668
0.32 0.32 0.331696
0.32 0.32 0.331724
0.32 0.32 0.331752
0.32 0.32 0.331780
0.32 0.32 0.331808
0.32 0.32 0.331836
0.32 0.32 0.331864
0.32 0.32 0.331892
0.32 0.32 0.331920
0.32 0.32 0.331949
0.32 0.32 0.331977
0.32 0.32 0.332006
0.32 0.32 0.332034
0.32 0.32 0.332063
0.32 0.32 0.332091
0.32 0.32 0.332120
0.32 0.32 0.332148
0.32 0.32 0.332177
0.32 0.32 0.332206
0.32 0.32 0.332235
0.32 0.32 0.332263
0.32 0.32 0.332292
0.32 0.32 0.332321
0.32 0.32 0.332350
0.32 0.32 0.332379
0.32 0.32 0.332408
0.32 0.32 0.332438
0.32 0.32 0.332467
0.32 0.32 0.332496
0.32 0.32 0.332525
0.32 0.32 0.332555
0.32 0.32 0.332584
0.32 0.32 0.332613
0.32 0.32 0.332643
0.32 0.32 0.332672
0.32 0.32 0.332702
0.32 0.32 0.332732
0.32 0.32 0.332761
0.32 0.32 0.332791
0.32 0.32 0.332821
0.32 0.32 0.332851
0.32 0.32 0.332881
0.32 0.32 0.332911
0.32 0.32 0.332941
0.32 0.32 0.332971
0.32 0.32 0.333001
0.32 0.32 0.333031
0.32 0.32 0.333061
0.32 0.32 0.333092
0.32 0.32 0.333122
0.32 0.32 0.333152
0.32 0.32 0.333183
0.32 0.32 0.333213
0.32 0.32 0.333244
0.32 0.32 0.333274
0.32 0.32 0.333305
0.32 0.32 0.333336
0.32 0.32 0.333366
0.32 0.32 0.333397
0.32 0.32 0.333428
0.32 0.32 0.333459
0.32 0.32 0.333490
0.32 0.32 0.333521
0.32 0.32 0.333552
0.32 0.32 0.333583
0.32 0.32 0.333614
0.32 0.32 0.333646
0.32 0.32 0.333677
0.32 0.32 0.333708
0.32 0.32 0.333740
0.32 0.32 0.333771
0.32 0.32 0.333803
0.32 0.32 0.333834
0.32 0.32 0.333866
0.32 0.32 0.333898
0.32 0.32 0.333929
0.32 0.32 0.333961
0.32 0.32 0.333993
0.32 0.32 0.334025
0.32 0.32 0.334057
0.32 0.32 0.334089
0.32 0.32 0.334121
0.32 0.32 0.334153
0.32 0.32 0.334185
0.32 0.32 0.334217
0.32 0.32 0.334250
0.32 0.32 0.334282
0.32 0.32 0.334315
0.32 0.32 0.334347
0.32 0.32 0.334380
0.32 0.32 0.334412
0.32 0.32 0.334445
0.32 0.32 0.334477
0.32 0.32 0.334510
0.32 0.32 0.334543
0.32 0.32 0.334576
0.32 0.32 0.334609
0.32 0.32 0.334642
0.32 0.32 0.334675
0.32 0.32 0.334708
0.32 0.32 0.334741
0.32 0.32 0.334774
0.32 0.32 0.334808
0.32 0.32 0.334841
0.32 0.32 0.334875
0.32 0.32 0.334908
0.32 0.32 0.334942
0.32 0.32 0.334975
0.32 0.32 0.335009
0.32 0.32 0.335043
0.32 0.32 0.335076
0.32 0.32 0.335110
0.32 0.32 0.335144
0.32 0.32 0.335178
0.32 0.32 0.335212
0.32 0.32 0.335246
0.32 0.32 0.335280
0.32 0.32 0.335314
0.32 0.32 0.335349
0.32 0.32 0.335383
0.32 0.32 0.335417
0.32 0.32 0.335452
0.32 0.32 0.335486
0.32 0.32 0.335521
0.32 0.32 0.335556
0.32 0.32 0.335590
0.32 0.32 0.335625
0.32 0.32 0.335660
0.32 0.32 0.335695
0.32 0.32 0.335730
0.32 0.32 0.335765
0.32 0.32 0.335800
0.32 0.32 0.335835
0.32 0.32 0.335870
0.32 0.32 0.335905
0.32 0.32 0.335941
0.32 0.32 0.335976
0.32 0.32 0.336012
0.32 0.32 0.336047
0.32 0.32 0.336083
0.32 0.32 0.336118
0.32 0.32 0.336154
0.32 0.32 0.336190
0.32 0.32 0.336226
0.32 0.32 0.336262
0.32 0.32 0.336298
0.32 0.32 0.336334
0.32 0.32 0.336370
0.32 0.32 0.336406
0.32 0.32 0.336442
0.32 0.32 0.336479
0.32 0.32 0.336515
0.32 0.32 0.336551
0.32 0.32 0.336588
0.32 0.32 0.336625
0.32 0.32 0.336661
0.32 0.32 0.336698
0.32 0.32 0.336735
0.32 0.32 0.336772
0.32 0.32 0.336809
0.32 0.32 0.336845
0.32 0.32 0.336883
0.32 0.32 0.336920
0.32 0.32 0.336957
0.32 0.32 0.336994
0.32 0.32 0.337031
0.32 0.32 0.337069
0.32 0.32 0.337106
0.32 0.32 0.337144
0.32 0.32 0.337181
0.32 0.32 0.337219
0.32 0.32 0.337257
0.32 0.32 0.337295
0.32 0.32 0.337333
0.32 0.32 0.337371
0.32 0.32 0.337409
0.32 0.32 0.337447
0.32 0.32 0.337485
0.32 0.32 0.337523
0.32 0.32 0.337561
0.32 0.32 0.337600
0.32 0.32 0.337638
0.32 0.32 0.337677
0.32 0.32 0.337715
0.32 0.32 0.337754
0.32 0.32 0.337793
0.32 0.32 0.337831
0.32 0.32 0.337870
0.32 0.32 0.337909
0.32 0.32 0.337948
0.32 0.32 0.337987
0.32 0.32 0.338027
0.32 0.32 0.338066
0.32 0.32 0.338105
0.32 0.32 0.338145
0.32 0.32 0.338184
0.32 0.32 0.338224
0.32 0.32 0.338263
0.32 0.32 0.338303
0.32 0.32 0.338343
0.32 0.32 0.338382
0.32 0.32 0.338422
0.32 0.32 0.338462
0.32 0.32 0.338502
0.32 0.32 0.338542
0.32 0.32 0.338583
0.32 0.32 0.338623
0.32 0.32 0.338663
0.32 0.32 0.338704
0.32 0.32 0.338744
0.32 0.32 0.338785
0.32 0.32 0.338826
0.32 0.32 0.338866
0.32 0.32 0.338907
0.32 0.32 0.338948
0.32 0.32 0.338989
0.32 0.32 0.339030
0.32 0.32 0.339071
0.32 0.32 0.339112
0.32 0.32 0.339154
0.32 0.32 0.339195
0.32 0.32 0.339236
0.32 0.32 0.339278
0.32 0.32 0.339319
0.32 0.32 0.339361
0.32 0.32 0.339403
0.32 0.32 0.339445
0.32 0.32 0.339487
0.32 0.32 0.339529
0.32 0.32 0.339571
0.32 0.32 0.339613
0.32 0.32 0.339655
0.32 0.32 0.339697
0.32 0.32 0.339740
0.32 0.32 0.339782
0.32 0.32 0.339825
0.32 0.32 0.339867
0.32 0.32 0.339910
0.32 0.32 0.339953
0.32 0.32 0.339996
0.32 0.32 0.340039
0.32 0.32 0.340082
0.32 0.32 0.340125
0.32 0.32 0.340168
0.32 0.32 0.340211
0.32 0.32 0.340255
0.32 0.32 0.340298
0.32 0.32 0.340342
0.32 0.32 0.340385
0.32 0.32 0.340429
0.32 0.32 0.340473
0.32 0.32 0.340517
0.32 0.32 0.340561
0.32 0.32 0.340605
0.32 0.32 0.340649
0.32 0.32 0.340693
0.32 0.32 0.340737
0.32 0.32 0.340781
0.32 0.32 0.340826
0.32 0.32 0.340870
0.32 0.32 0.340915
0.32 0.32 0.340960
0.32 0.32 0.341005
0.32 0.32 0.341049
0.32 0.32 0.341094
0.32 0.32 0.341140
0.32 0.32 0.341185
0.32 0.32 0.341230
0.32 0.32 0.341275
0.32 0.32 0.341321
0.32 0.32 0.341366
0.32 0.32 0.341412
0.32 0.32 0.341457
0.32 0.32 0.341503
0.32 0.32 0.341549
0.32 0.32 0.341595
0.32 0.32 0.341641
0.32 0.32 0.341687
0.32 0.32 0.341733
0.32 0.32 0.341779
0.32 0.32 0.341826
0.32 0.32 0.341872
0.32 0.32 0.341919
0.32 0.32 0.341965
0.32 0.32 0.342012
0.32 0.32 0.342059
0.32 0.32 0.342106
0.32 0.32 0.342153
0.32 0.32 0.342200
0.32 0.32 0.342247
0.32 0.32 0.342295
0.32 0.32 0.342342
0.32 0.32 0.342389
0.32 0.32 0.342437
0.32 0.32 0.342485
0.32 0.32 0.342532
0.32 0.32 0.342580
0.32 0.32 0.342628
0.32 0.32 0.342676
0.32 0.32 0.342724
0.32 0.32 0.342772
0.32 0.32 0.342821
0.32 0.32 0.342869
0.32 0.32 0.342918
0.32 0.32 0.342966
0.32 0.32 0.343015
0.32 0.32 0.343064
0.32 0.32 0.343113
0.32 0.32 0.343161
0.32 0.32 0.343211
0.32 0.32 0.343260
0.32 0.32 0.343309
0.32 0.32 0.343358
0.32 0.32 0.343408
0.32 0.32 0.343457
0.32 0.32 0.343507
0.32 0.32 0.343557
0.32 0.32 0.343607
0.32 0.32 0.343656
0.32 0.32 0.343707
0.32 0.32 0.343757
0.32 0.32 0.343807
0.32 0.32 0.343857
0.32 0.32 0.343908
0.32 0.32 0.343958
0.32 0.32 0.344009
0.32 0.32 0.344060
0.32 0.32 0.344110
0.32 0.32 0.344161
0.32 0.32 0.344212
0.32 0.32 0.344263
0.32 0.32 0.344315
0.32 0.32 0.344366
0.32 0.32 0.344417
0.32 0.32 0.344469
0.32 0.32 0.344521
0.32 0.32 0.344572
0.32 0.32 0.344624
0.32 0.32 0.344676
0.32 0.32 0.344728
0.32 0.32 0.344780
0.32 0.32 0.344833
0.32 0.32 0.344885
0.32 0.32 0.344938
0.32 0.32 0.344990
0.32 0.32 0.345043
0.32 0.32 0.345096
0.32 0.32 0.345148
0.32 0.32 0.345201
0.32 0.32 0.345255
0.32 0.32 0.345308
0.32 0.32 0.345361
0.32 0.32 0.345414
0.32 0.32 0.345468
0.32 0.32 0.345522
0.32 0.32 0.345575
0.32 0.32 0.345629
0.32 0.32 0.345683
0.32 0.32 0.345737
0.32 0.32 0.345791
0.32 0.32 0.345846
0.32 0.32 0.345900
0.32 0.32 0.345955
0.32 0.32 0.346009
0.32 0.32 0.346064
0.32 0.32 0.346119
0.32 0.32 0.346174
0.32 0.32 0.346229
0.32 0.32 0.346284
0.32 0.32 0.346339
0.32 0.32 0.346395
0.32 0.32 0.346450
0.32 0.32 0.346506
0.32 0.32 0.346561
0.32 0.32 0.346617
0.32 0.32 0.346673
0.32 0.32 0.346729
0.32 0.32 0.346785
0.32 0.32 0.346842
0.32 0.32 0.346898
0.32 0.32 0.346955
0.32 0.32 0.347011
0.32 0.32 0.347068
0.32 0.32 0.347125
0.32 0.32 0.347182
0.32 0.32 0.347239
0.32 0.32 0.347296
0.32 0.32 0.347353
0.32 0.32 0.347411
0.32 0.32 0.347468
0.32 0.32 0.347526
0.32 0.32 0.347584
0.32 0.32 0.347642
0.32 0.32 0.347700
0.32 0.32 0.347758
0.32 0.32 0.347816
0.32 0.32 0.347874
0.32 0.32 0.347933
0.32 0.32 0.347992
0.32 0.32 0.348050
0.32 0.32 0.348109
0.32 0.32 0.348168
0.32 0.32 0.348227
0.32 0.32 0.348286
0.32 0.32 0.348346
0.32 0.32 0.348405
0.32 0.32 0.348465
0.32 0.32 0.348524
0.32 0.32 0.348584
0.32 0.32 0.348644
0.32 0.32 0.348704
0.32 0.32 0.348765
0.32 0.32 0.348825
0.32 0.32 0.348885
0.32 0.32 0.348946
0.32 0.32 0.349007
0.32 0.32 0.349067
0.32 0.32 0.349128
0.32 0.32 0.349189
0.32 0.32 0.349251
0.32 0.32 0.349312
0.32 0.32 0.349373
0.32 0.32 0.349435
0.32 0.32 0.349497
0.32 0.32 0.349558
0.32 0.32 0.349620
0.32 0.32 0.349683
0.32 0.32 0.349745
0.32 0.32 0.349807
0.32 0.32 0.349870
0.32 0.32 0.349932
0.32 0.32 0.349995
0.32 0.32 0.350058
0.32 0.32 0.350121
0.32 0.32 0.350184
0.32 0.32 0.350247
0.32 0.32 0.350311
0.32 0.32 0.350374
0.32 0.32 0.350438
0.32 0.32 0.350501
0.32 0.32 0.350565
0.32 0.32 0.350629
0.32 0.32 0.350694
0.32 0.32 0.350758
0.32 0.32 0.350822
0.32 0.32 0.350887
0.32 0.32 0.350952
0.32 0.32 0.351017
0.32 0.32 0.351082
0.32 0.32 0.351147
0.32 0.32 0.351212
0.32 0.32 0.351277
0.32 0.32 0.351343
0.32 0.32 0.351409
0.32 0.32 0.351474
0.32 0.32 0.351540
0.32 0.32 0.351607
0.32 0.32 0.351673
0.32 0.32 0.351739
0.32 0.32 0.351806
0.32 0.32 0.351872
0.32 0.32 0.351939
0.32 0.32 0.352006
0.32 0.32 0.352073
0.32 0.32 0.352140
0.32 0.32 0.352208
0.32 0.32 0.352275
0.32 0.32 0.352343
0.32 0.32 0.352411
0.32 0.32 0.352479
0.32 0.32 0.352547
0.32 0.32 0.352615
